,BE1,BE2,DE1,DE2,DE3,DE4,DK1,NL1,NL2,NL3,NL4,NO1,UK1,UK2,UK3,UK4
10,2509.584519246979,7781.315997071246,11481.368521507427,2088.0755607483143,3895.690713897634,42241.01612029311,6804.153484587997,6017.241973048465,3343.395191144579,2471.6894218931975,4540.364750483097,22437.75396342435,2416.1484254000748,11084.220392487185,4263.362376896851,19974.431413504717
11,2506.694268653047,7775.047547535395,11511.985391113672,2091.554005298675,3904.9782663789892,42315.60484331189,6699.754764414626,5923.758708296279,3298.5670184201044,2437.266844687323,4508.781187001904,22478.841785400422,2548.5691041450486,11708.249271709912,4530.194845274222,21263.661331661337
12,2424.059817820639,7595.827833489446,11234.671332805297,2060.047793616459,3820.855725326279,41640.013192356215,6647.234572192176,6011.96362138086,3340.8640551077365,2469.745817673987,4538.581445680769,22572.689504451366,2620.92369941954,12049.218351642745,4675.991977855911,21968.095939821273
13,2435.834415465004,7621.364882523741,10889.469853511633,2020.8287545746437,3716.139701225379,40799.034416411814,6624.038280886355,5885.29148256466,3280.12077091367,2423.102373098183,4495.784935008987,22736.70015530608,2599.2434560264305,11947.050789037712,4632.305501435209,21757.020006060622
14,2426.7703448019574,7601.7064938497715,10887.972502895902,2020.6586375392885,3715.6854835798313,40795.38657547396,6674.048585564583,5829.86928806025,3253.544081336138,2402.694712172943,4477.060402836974,22854.140193277657,2551.073056813016,11720.049081164354,4535.240400677096,21288.039478064056
15,2402.824242736763,7549.771574195702,11357.415223715558,2073.9929756000465,3858.0897843027833,41939.04147967288,6976.662951238338,5976.825954247722,3324.0144359212973,2456.8073621875305,4526.7100936968345,23206.4740424995,2609.197141276886,11993.95726248164,4652.362538070292,21853.927746924237
16,2408.0217384888992,7561.044036141895,12239.353966910687,2174.1918220031184,4125.623744113461,44087.61791749057,7403.176083979722,6355.735812933531,3505.7136591694502,2596.3302372096523,4654.725772301741,23226.8976707861,2795.0826683434134,12869.93779828941,5026.928614100714,23663.684237509922
17,2637.2161467722653,8058.1267407487485,12371.947777140045,2189.256073265102,4165.845752014521,44410.64254778083,7364.411215250761,6583.182156831799,3614.7813518399007,2680.080942256021,4731.569109557015,22948.252289248427,2896.7762075659616,13349.165860754298,5231.84478237563,24653.758857965826
18,2752.6064587712012,8308.388205692274,12198.266631564402,2169.5238066389684,4113.160001469116,43987.52107822719,7057.393872889973,6763.603205852187,3701.2989330353917,2746.5159079788446,4792.524828959675,22785.750121047546,2831.7782339739533,13042.864662204454,5100.871509187049,24020.94732906743
19,2654.2626396039636,8095.0976111303935,11485.165588146112,2088.506953177604,3896.8425447717736,42250.26652229172,6702.79564155434,6757.349895462682,3698.3002735535733,2744.213302691731,4790.412131824224,22398.298570574654,2656.50381793787,12216.88870110807,4747.687206572338,22314.49918831791
20,2494.8230722403,7749.30099261739,10861.313295045013,2017.629830954603,3707.5984781083116,40730.43949578021,6357.496156518223,6511.272930231667,3580.2986105807095,2653.6023964861497,4707.274390826027,22017.2139547533,2445.0580597827584,11220.45626526434,4321.616338251898,20255.891725612804
21,2367.6421603519702,7473.467772560576,10564.991518719027,1983.9641139407358,3617.7099923032547,40008.54130099205,6053.196765112675,6204.35583572279,3433.1221874935386,2540.588827591859,4603.581654339117,21489.480528306092,2319.956444226584,10630.918274035497,4069.5320475412386,19037.919222274697
22,2492.2543424142173,7743.729865560159,9656.24704980556,1880.7198147613817,3342.044581184469,37794.6608371052,5799.691487128465,5873.987538381146,3274.7001732947306,2418.9400142800628,4491.965868145477,21489.843903666515,2066.331027996734,9435.71533645564,3558.467639042142,16568.656281566058
23,2512.8758003230373,7788.454211791064,8560.459423208988,1756.2251637043705,3009.6400858417987,35125.10641110506,5623.993449980052,5532.9834736871635,3111.177973333349,2293.3748794341377,4376.75676036391,20944.43442443438,1847.6865624184297,8405.359185919293,3117.8911142859997,14439.963171588968
24,3275.466144292806,9442.379687228044,10026.349112156813,1922.7678594641739,3454.3141362288625,38696.302336462366,6012.134304809119,5446.567511538027,3069.7387950200723,2261.5546372037875,4347.560903398914,20862.0653400015,1997.8876817950368,9113.177912351708,3420.5518151383994,15902.301068329933
25,3050.809202826066,8955.13795690222,9936.542474567123,1912.5647455231474,3427.0715124559138,38477.51568379102,5959.2060944492305,5260.394000368218,2980.4627268642807,2193.001489440711,4284.661699737857,20614.6255502091,1902.9457060493169,8665.766410784836,3229.240292036752,14977.958761823458
26,2866.5151503772036,8555.436294368741,9881.63163686931,1906.3262140663996,3410.414444196733,38343.74207086307,5986.945234763217,5141.446719944396,2923.423755813359,2149.2025062251396,4244.4750525113195,20238.69541772142,1771.0371941344886,8044.151103943853,2963.4398583899383,13693.715231040538
27,2736.6958412131003,8273.88085070494,9865.81124404669,1904.528827203989,3405.6153667435046,38305.20047881036,6089.261961487803,5050.822586723211,2879.9666267987236,2115.832723614411,4213.857454034129,20134.946914877666,1649.1714516978623,7469.86207756881,2717.875969326727,12507.246753181065
28,2693.071385607842,8179.267013737099,10208.120026817931,1943.4192211366317,3509.453898432209,39139.132076435635,6446.939688312571,4974.771645772891,2843.497802931508,2087.829108278752,4188.163446366807,20660.585489317884,1555.5660449393472,7028.749121327291,2529.2576811895315,11595.9171025703
29,2785.6611994855,8380.0781742103,11809.00859459612,2125.2994128720684,3995.0795283956995,43039.2118527687,7241.16771732699,5015.269377899072,2862.9177422705384,2102.7412566132343,4201.845710212023,22067.678741918404,1637.7176411325895,7415.886304014274,2694.7961257975717,12395.733994013848
30,3084.658282452469,9028.550708003644,13422.051185044704,2308.560447733093,4484.392051397655,46968.901221531836,8018.507725295084,5554.46809200624,3121.4805251695534,2301.285984537149,4384.015394391599,23865.739446575135,1907.4606925420467,8687.043162931606,3238.3381535034323,15021.916063067249
31,3395.654875511397,9703.048086709845,14444.595610202427,2424.7337903685548,4794.578400796134,49460.020786770874,8297.049296050885,6062.96614232281,3365.321371871654,2488.5260583884346,4555.812779675587,24689.482649818572,2213.992294055461,10131.565072588593,3856.0104433805714,18006.266508005265
32,3534.228416880312,10003.589933461388,14806.299375739434,2465.8276875650367,4904.300353050972,50341.20238141004,8321.987366003083,6577.699251410829,3612.1521258292905,2678.0620168829482,4729.716695738523,25188.92521692296,2459.583310304196,11288.906116822485,4350.8852446430155,20397.307611095635
33,3576.2177415692518,10094.65745660614,15140.901914819658,2503.842559547999,5005.80121457173,51156.3600519952,8347.972411066148,6796.571687205659,3717.10835925189,2758.655621945389,4803.6633159013345,25290.55170807785,2673.4783680196124,12296.880810823954,4781.891540373024,22479.761124897894
34,3561.0062537774993,10061.666392167648,15582.648911342429,2554.0303302918564,5139.8040850954285,52232.54271834118,8231.707663080277,6809.894043068068,3723.496848905949,2763.5612039707235,4808.1643083860845,25154.039609803556,2793.331864918887,12861.687184343755,5023.400681727633,23646.638650845496
35,3554.862163474418,10048.340931707775,15705.716851674159,2568.012328186367,5177.136443671048,52532.36045385595,8044.528631497001,6711.23171355814,3676.1851513481606,2727.231582151568,4774.8309844425985,24921.326036594066,2895.4350675609417,13342.845774630703,5229.142336644565,24640.701699255456
36,3468.9673273526837,9862.050010515817,15535.870787249874,2548.7157728952816,5125.614055609188,52118.581997139096,7960.829284133818,6798.848225904498,3718.200031331123,2759.4938931517986,4804.432450405813,24780.14796345866,2942.631721989515,13565.258736452519,5324.245306359618,25100.20197899198
37,3480.190830423563,9886.391831520184,15193.914783476052,2509.8654588988584,5021.882538566168,51285.50983861598,7834.856255106171,6667.957393172706,3655.433750400462,2711.2970334550914,4760.210643051849,24737.03313880878,2909.4867815401476,13409.064097997627,5257.457049735753,24777.507296652075
38,3469.8023872960953,9863.861109915182,15094.895145147646,2498.615637289014,4991.845173561603,51044.27850204619,7744.3055977509985,6598.258601736089,3622.0109824912493,2685.632418128026,4736.662725574466,24630.36645367052,2863.66369348938,13193.124030707115,5165.121866068497,24331.37987443014
39,3445.2611903659395,9810.635533271754,15442.694222509544,2538.129794707093,5097.349172680669,51891.58553836852,7967.5089802851135,6768.171825228323,3703.489730062525,2748.198173287145,4794.068348866367,24833.423583416,2937.703998077646,13542.036970343277,5314.315764030217,25052.22632174714
