,DE,BE,DK,UK,NL,NO
2386,77159.75369,11590.4988609785,6446.218130627851,41834.83456560785,16876.75628093685,19280.32124632933
2387,77924.03519,11647.6665666227,6389.820235857025,42671.95456156326,16701.307244303134,19081.364576730615
2388,76644.41225,11338.7857908704,6269.378988487986,42324.867417826,16774.758522750588,18979.810121876348
2389,75113.40324,11258.5938992607,6106.758254648999,41428.15785663095,16436.53497903708,18841.406100716344
2390,73551.83475,11178.7694687992,6064.739095104157,40677.72602788388,16261.426923660441,18506.20499994173
2391,73450.37639,11049.930862569,6274.7523646844,42504.14340668415,16311.271446253879,18333.502696317446
2392,74392.97575,10938.7402870955,6285.261312176444,44111.17085776167,16010.315994771961,18258.540629437477
2393,75903.68146,11110.0958036466,6103.9105611417,43943.20824578493,16373.125564674905,18330.466868949025
2394,74077.67395,11184.7392372602,5878.010601459787,42906.38574275819,16755.664827734163,18580.45459904718
2395,69867.9539,10994.4573923049,5626.263264663457,40857.0982275535,16724.1757278162,18414.466622944317
2396,65040.57526,10969.7316308653,5302.689555911695,38048.70891148652,16031.735422179565,17936.353803952792
2397,59885.18538,11205.7247420885,4966.626302909286,35115.64109485025,15267.522866642408,17209.753132999766
2398,56006.97813,11441.2923435611,4719.612746104533,29075.04700009527,14451.627467827027,17178.171701493004
2399,53219.23324,11273.1407658271,4585.468175616106,25024.57910530461,13753.875588644218,16778.22814019039
2400,53013.17044,10271.0683380921,4655.443100590946,24784.07387064645,13087.642226385093,16231.804637872376
2401,52629.23827,9451.4646926594,4665.804656392141,23913.69946571559,12877.121501105781,16274.325323977444
2402,52352.53186,8858.43482439328,4740.875902513316,22653.72215926322,12786.745778725632,16135.106386210486
2403,55764.13326,8550.49342176786,4992.213407995665,21670.44413702691,12909.260422047562,16315.614074220674
2404,64244.63476,8516.23384599392,5629.600984607188,22214.44423672472,13633.507519682678,17506.418662926077
2405,70727.24831,8945.76072880933,6325.634298653858,28267.5809120058,14657.19582629384,19059.6372765368
2406,74167.71702,9866.08132879468,6624.469942671312,36320.87082788363,15654.973928528245,19632.251345518147
2407,76147.1537,10603.2361415336,6633.030843653929,40227.35503145251,16272.3997460783,19313.6161867843
2408,76585.46146,11181.940385717,6637.6963542566355,41527.43457610749,16824.048216001993,19105.159712871216
2409,76609.89186,11551.7876761408,6589.579747241827,41608.86638413327,17063.353570280688,18664.727889627695
2410,77150.43338,11608.2663769785,6457.0942567865695,41811.69646899855,16780.772927015234,18361.4681948179
2411,77873.02261,11665.4340826227,6398.0683702702445,42378.42061492,16607.78393362096,18146.081801265795
2412,76629.12542,11356.5533068704,6270.377585928121,41755.54479286505,16675.158271335848,18053.341564266662
2413,75126.22026,11276.3614152607,6102.304589428812,40550.06167835789,16329.81419247108,17942.838295768393
2414,73583.33888,11195.4918367992,6061.58300934615,39375.02093915568,16142.691780381792,17643.343502999058
2415,73476.60205,11067.698378569,6272.901174973359,40435.34653455044,16160.571354951004,17523.596692160965
2416,74344.42375,10955.4626550955,6268.396294874799,41430.55391819801,15786.266746614394,17551.17514164337
2417,75718.17493,11127.8633196466,6082.656495898642,41941.02471613218,16130.026470477951,17767.490382715387
2418,73803.81675,11201.4616052602,5859.0391651473055,42264.13545703338,16529.293036987037,18138.55873662982
2419,69622.18997,11010.1346123049,5610.682561047789,41295.28873764379,16548.709431070536,18028.567433941527
2420,64818.79691,10985.4088508653,5284.921512086795,38677.55348367781,15919.626960405789,17537.431514276115
2421,59671.45945,11222.4471100885,4949.190575559435,35803.76563523744,15194.958073293605,16779.858708530228
2422,55847.36274,11456.9695635611,4705.145983290936,30071.0252172319,14401.011717755917,16762.37517905615
2423,53283.14264,11288.8179858271,4574.145640422534,25968.31640848091,13719.950355296036,16399.73426462706
2424,52752.65946,10418.7213371824,4614.147807380767,25923.01898721521,13095.344163128737,16012.030803939208
2425,52369.00263,9599.23304642943,4623.30099540663,25141.49349112107,12910.939307670445,16024.715661433644
2426,52092.76133,9007.8911820611,4697.8229613191415,23897.79838974777,12837.485683449258,15873.651056909934
2427,55522.31552,8699.53763289735,4944.284527366053,22944.54008318298,12983.129944299313,16079.09659336106
2428,64014.75614,8666.99137333295,5566.411540178809,23587.52785966246,13769.88350459828,17373.8125659813
2429,70578.43389,9096.27208891327,6260.386567514549,29784.52833979267,14871.444911298373,19071.162861701472
2430,74043.80248,10019.386319856,6571.188187353329,37879.22559080386,15875.537923808472,19737.171474935665
2431,75931.91367,10758.9929505098,6578.557321884315,41547.22547189563,16455.601529040454,19468.85002113421
2432,76309.62382,11339.3303229708,6571.355233638175,42694.96733603827,16963.182254344974,19317.79653225099
2433,76334.22489,11709.2479468904,6517.098083107889,42692.79363536881,17176.174830103108,18948.238370024665
2434,76873.30322,11762.9133078985,6376.688584166485,42865.65496931398,16866.823772653417,18711.936760877405
2435,77603.30429,11817.9963209821,6300.98457176386,43394.85047413957,16703.818031292023,18536.03653628678
2436,76393.07547,11506.5230603235,6169.562359763329,42689.38990495874,16777.601182998016,18490.750884975496
2437,74913.17508,11425.1101869745,6002.089998022555,41409.43326082117,16433.058714812512,18411.302321782256
2438,73394.2753,11345.285756513,5958.753524022581,40163.84664479032,16239.154469824029,18149.330736189717
2439,73325.15531,11216.2361497956,6163.191122009809,41176.91022903699,16210.277602766473,18039.48889044024
2440,74264.26487,11102.9805906339,6191.786001596408,42062.26903379511,15704.547116321606,18024.35796032753
2441,75605.58976,11275.4966098647,6027.397069113785,42723.83670768869,16015.630294099647,18168.154891245
2442,73613.65675,11351.8983808718,5802.842691616928,43342.0335063711,16413.072386842014,18481.4491104146
2443,69345.00633,11162.4099132419,5547.738155489896,42517.85816499533,16463.691608156,18342.54022299766
2444,64498.85607,11138.1061527768,5217.728547730186,39749.11923841636,15873.019609165414,17810.447889786778
2445,59382.73749,11375.4609127308,4884.654441084847,36669.24582440346,15177.594104759226,16983.845762398112
2446,55556.96394,11609.8778659597,4640.1264834337335,30873.69402915216,14391.263951268436,16892.36945304183
2447,53023.89679,11439.6866168492,4506.3789950666505,26769.03533959411,13726.04799428247,16452.199733253576
2448,51115.62696,10593.2985272904,4933.536546253116,25879.73993374465,13385.917245396424,16341.407375693518
2449,50730.81698,9775.37509026189,4971.250019508903,25219.53761350091,13223.512656637966,16339.098928578002
2450,50452.55183,9186.30937676544,5070.684987150702,23962.15457122168,13168.561992289156,16165.491023700917
2451,53916.26646,8878.80938417864,5327.620644050516,23011.73092617821,13364.094917023649,16352.30581792647
2452,62754.38858,8848.20924900103,5891.965208929132,23638.66590855511,14235.004695669524,17649.5952481532
2453,69401.68121,9277.15802591253,6446.572086553855,29640.59894289025,15402.191177758616,19367.552514911815
2454,73029.08505,10200.1755050519,6625.062273542762,37573.79684759042,16360.042558874768,20074.714470219522
2455,75263.05082,10941.6789280989,6535.562895427522,41109.09271957367,16863.08448874626,19859.763102640118
2456,76145.74528,11521.3998430321,6453.11077394216,42116.66259590944,17306.827170452336,19749.30632126519
2457,76158.58652,11891.4123065714,6354.207757281505,42082.90863922608,17464.419955091507,19408.791786742946
2458,76703.03825,11941.284082793,6189.959834958152,42186.67612808129,17119.358245490545,19192.585958035583
2459,77327.1039,11991.1015848017,6078.686948098558,42668.35380347326,16956.67847930322,19029.235384939573
2460,75918.0688,11678.5870005105,5946.969905494136,41902.88184342368,17040.374942286453,18977.707512511257
2461,74312.04458,11596.9370281123,5801.9124924819735,40523.22293074067,16712.462421697976,18879.983679491437
2462,72602.96252,11517.1125976509,5765.1818516330095,39172.2957824845,16554.076518236114,18596.58820824643
2463,72296.12487,11387.7784720744,5941.104404699625,40030.5218307962,16565.93958698935,18462.13763461721
2464,72786.04749,11273.1477384276,6058.974013724045,40877.03714582934,16097.624273925467,18393.653181618647
2465,74185.3819,11447.2286113829,5989.691267699658,41753.5422520725,16515.644789457467,18459.64910424506
2466,72536.06302,11526.0013728815,5803.847681691991,42543.7722543218,16983.028957472103,18708.599365024238
2467,68644.39632,11341.4464776577,5548.003139920369,41717.24267533,16989.027103445973,18547.550250389988
2468,63888.26971,11316.6666069106,5212.394256179942,38739.53185939397,16270.918519773008,18023.641257590505
2469,58398.14812,11554.4481451531,4928.879827922918,35578.47982787715,15509.56501999025,17217.829350377237
2470,54412.19884,11789.7679869525,4741.987705317117,29966.4217136803,14688.180645779817,17125.411016115704
2471,51363.41376,11615.7812408719,4656.085818288666,26027.62998231447,14024.389168977716,16673.825323988207
2472,48434.43264,10308.5196355368,4344.484796449725,26357.83772439327,12387.654063330918,16314.537203523889
2473,47879.66732,9415.69169779539,4323.8853105912785,25561.85095748302,12204.320842051591,16213.074294203681
2474,47552.24491,8756.15443235305,4345.416471488616,24146.43315510965,12047.732543014967,15866.568577784072
2475,48039.16001,8330.64651428655,4417.007353883108,22735.25892568774,11999.268762533313,15621.87231776578
2476,50964.35371,8065.97417288036,4633.545407138685,21729.73408921632,12172.409340505681,15602.0626601808
2477,53314.26579,8097.09153103396,5039.128119673609,23559.17773798884,12617.151487228071,16097.092674506735
2478,56257.00539,8215.33314319589,5396.094623607273,28739.6646908237,13138.997667808168,17152.927483543648
2479,59786.06055,8571.153140288,5506.691921900359,34268.62423056946,13579.762020622022,17627.335288979106
2480,62550.40877,9322.96541295654,5511.594145727371,36725.73108789373,13858.943825687405,17889.653887094843
2481,63027.52915,9986.55875899805,5496.019411926678,37443.19597175843,13969.53235030743,17802.098093697394
2482,63535.30975,10300.9006071295,5407.536818920826,37329.56477302659,14032.050821893354,17583.852868608683
2483,63509.89796,10325.1127117878,5304.575143739388,37587.2580925693,14125.029315663698,17357.33243718702
2484,61507.94748,10235.4498764471,5235.4627719897635,37159.1078323949,14233.094413212002,17183.388878068734
2485,59874.47459,9928.31219979324,5161.988219472598,35918.31357797024,14239.500896564174,17086.775839282593
2486,58881.71768,9826.53966133181,5128.706851986381,34531.96155897986,14329.184125997368,16851.307176375318
2487,59138.75689,9637.9492162486,5252.751610996405,34565.39108868508,14565.251250799494,16935.040242888957
2488,59801.21967,9609.50820031911,5508.279463514019,36204.02872572767,14719.492966591086,17021.492641753448
2489,60092.60383,9826.78629656155,5528.2896054958655,38014.2633969478,14991.08842366692,17091.643782703235
2490,58335.40459,10084.7721726166,5342.512578789796,38781.00052842418,15278.16491148434,17296.36935630173
2491,55754.22834,10053.7006999852,5107.862519145145,38139.23455329845,15197.9950029136,17138.439212073954
2492,53341.11308,10045.0089642516,4879.280835651439,36024.5106392277,14728.747114906419,16933.825045572543
2493,50229.15018,10306.3532317543,4646.4777712275245,34479.24147272143,14101.382286405997,16614.63114264897
2494,48371.03547,10472.8518638003,4438.097038096421,30402.40323002372,13380.423537065097,16760.816642424215
2495,48225.04643,10475.4251451542,4298.7318859616935,26683.77648619555,12759.56058394999,16361.821659033847
2496,45326.41636,9646.06983409211,4582.085281218614,24067.69233025071,12015.325429518416,16082.332233478597
2497,44778.13518,8781.5248246594,4565.555700246785,23295.80293703127,11787.97722638764,16006.10192936618
2498,44457.67236,8091.29619239328,4591.735010799732,21756.69056633564,11597.159967511594,15681.651356236971
2499,44255.0961,7718.55561376786,4651.552589701966,20149.89199436678,11496.904845861962,15426.597539389371
2500,44885.0624,7497.21454599392,4835.767600488953,18865.99296151481,11475.519167164983,15288.280150499206
2501,46631.7865,7534.81092880933,5135.208111801758,19677.12385905064,11607.660764865215,15517.858907930262
2502,49413.60127,7556.30424879468,5396.032648634446,23077.77726987619,11951.190779665776,16300.115635050617
2503,53044.55975,7695.63440553364,5521.256807156124,27239.45486258388,12386.78470735945,16697.563231128275
2504,56184.96428,8349.58930571696,5555.007159421386,30324.28925301784,12735.331456216853,16989.27165831938
2505,57802.36885,9003.71685214081,5567.377256888958,32312.25230477637,12880.865711872246,16936.42643063853
2506,58260.48696,9298.48929697855,5525.1419119286265,33251.72955057934,13002.215680436837,16745.45973497038
2507,58501.91528,9473.75872662266,5456.81462822886,34024.42056477255,13071.18779208375,16538.442779070843
2508,57206.02635,9479.46749887036,5426.735965796714,33885.78228450345,13167.256693139154,16402.873384538256
2509,55705.37996,9153.66582726066,5395.747985490007,32677.60908641518,13183.927160267685,16361.841077479048
2510,54861.2895,8766.56788479924,5395.234533547849,31102.58033250049,13313.582797051184,16205.279406298892
2511,54935.10336,8612.645726569,5564.613207280795,30866.68148734474,13686.686334556785,16394.58750985798
2512,56407.65213,8598.65391509554,5816.303697527056,32184.74528346418,14207.258608396804,16616.825736315877
2513,57987.76137,8898.56263564664,5786.6656156445315,34563.10767284214,14660.556151803412,16836.97527109008
2514,57469.13729,9393.35556526022,5586.633228537831,36333.09378806872,15046.664411226448,17162.103291987813
2515,56189.10565,9650.39706430489,5358.072280345246,36181.76704948599,14922.54301011072,17067.257715839594
2516,54072.67833,9936.08025886533,5138.9076613535635,33690.87613929557,14345.696551119674,16859.048810607477
2517,51912.86179,10283.9042060885,4916.180627587236,31768.8366832713,13667.061013895725,16527.903932995436
2518,49058.38739,10460.9435195611,4723.255779497391,27714.99623639856,12967.546685731339,16716.180339947674
2519,47615.19494,10266.6632418271,4591.824984300837,23940.19205691226,12355.66200314883,16373.445824548688
2520,50739.88376,10024.9093734299,4595.719557607351,23903.97611299477,12812.300329872907,16003.648872938833
2521,50385.44792,9099.45159101555,4599.471664671832,22844.78509315967,12608.894302780693,15993.62004118085
2522,50105.70101,8439.00932604884,4668.1341677869805,21619.22883357562,12524.49372171672,15820.477225809542
2523,53668.36814,8109.0543621607,4912.045886116213,20686.24809761815,12664.974588064311,15973.908376601608
2524,62803.55487,8097.77701660945,5545.279184891195,21535.36032184202,13446.861861596697,17113.163170400414
2525,70205.65365,8627.25711502703,6308.908502503018,28651.20265811078,14585.793243819911,18754.850015608543
2526,74085.53261,9747.24438472047,6702.687727865465,37431.94631487704,15694.253545856423,19610.52064782184
2527,75903.34897,10614.0843528756,6733.540705456366,41242.69746348195,16297.063247814789,19483.477212893722
2528,76286.57361,11290.3249517487,6727.762476026297,42762.93890359187,16807.4145943927,19383.782616773155
2529,76308.66971,11726.1254211433,6688.547144413662,42999.7780804266,17024.991591243095,19038.731166837002
2530,76842.94172,11799.1528831487,6559.814526419739,43547.26843768981,16740.375236413794,18767.210477681307
2531,77599.23934,11881.7858345918,6496.604027951209,44302.97186447184,16585.514130027324,18562.11406544577
2532,76581.94514,11521.3882934817,6376.190145347371,43708.34318667059,16705.11440064766,18474.939822625332
2533,75099.2186,11415.840712445,6203.798190082519,42575.61123785179,16399.162724796464,18378.95233116064
2534,73470.13745,11299.4361019836,6141.701611375338,41461.25604659575,16226.992885151529,18112.725030915914
2535,73198.888,11145.1873788409,6338.272845483168,42779.22251817471,16260.460051918242,18061.235363878586
2536,73893.61047,11004.1994102907,6386.704748312,43514.06366882349,15982.47605381017,18100.48341703549
2537,75112.69253,11182.5767738602,6245.188795037075,43537.71244912225,16230.20829466747,18273.63132618923
2538,73230.3097,11237.993473744,6004.454166262072,43808.65482430092,16429.78331536929,18595.450224490567
2539,69006.13622,10988.4206545918,5716.499262983224,42983.67635539194,16312.241736779397,18446.447618544607
2540,64032.89707,10949.7159509771,5376.825819284398,40532.1074148055,15635.770760505733,17933.686922033106
2541,58648.01019,11208.147017569,5016.167955744194,37365.05391939263,14925.345135832009,17124.80822919008
2542,54639.63979,11454.0028165853,4739.2692181956445,30875.12486805868,14167.860993631988,17006.62534839211
2543,51347.67887,11226.2564526978,4591.09891528008,26272.10427788697,13501.733577372013,16527.150106208264
2544,54337.09258,10835.8524052993,4637.268009130385,25348.72480967634,13086.283463848074,16609.422235920043
2545,53960.29824,10020.9057636941,4647.793427730111,24422.03493805365,12912.634792139976,16633.315136509904
2546,53694.921,9435.69486717715,4724.032116560766,23155.38849413683,12845.53607903706,16475.440635396884
2547,56786.99095,9129.24850045766,4975.096009968,22150.65839867247,12999.111197313914,16626.183092505875
2548,64999.11346,9098.71537791776,5609.191485447453,22586.39629375998,13802.488524212344,17745.970015197658
2549,72081.76747,9526.20926343642,6307.400047129318,28458.15975860891,14925.330781446075,19289.23865717246
2550,76262.14462,10449.3522899839,6610.7885633195765,36486.38115098238,15931.75702391137,19997.719367680686
2551,78488.31243,11192.1519558472,6614.902373183881,40817.20905352448,16505.860415742813,19751.377285623712
2552,78863.4492,11769.0216227651,6613.851517130253,42513.81068981023,17006.38660225637,19552.988913300003
2553,78863.99497,12139.1511558452,6559.0258709739555,42901.89466553771,17208.43643013958,19131.52416806815
2554,79383.68696,12184.3401504343,6418.492860201592,43294.87810677336,16887.916822614476,18844.92103642139
2555,80128.01282,12228.9480578769,6350.934717425169,43953.94448688377,16727.055969526537,18645.470021335626
2556,78947.67627,11913.8579436878,6218.292119102185,43358.71102204509,16802.198912717293,18565.48206853467
2557,77458.28161,11832.9604454376,6048.907815464484,42067.0870658692,16454.92527233277,18455.844119643036
2558,76033.62485,11752.0908669762,6007.555255814817,40718.25212989398,16258.125579862746,18142.82801165986
2559,76147.79741,11623.4506807773,6216.829275639332,41453.30557101242,16211.58255604812,17991.58043806113
2560,77234.33998,11507.1224387887,6230.91280557826,42156.77425601736,15652.378298870848,17974.720307044867
2561,78055.58584,11683.1349591673,6060.192619288106,42395.56110843365,15960.844792083022,18149.732499705722
2562,75665.30114,11764.8344591863,5836.513101054861,42551.28111803236,16379.912486379417,18505.804443132092
2563,71268.18978,11585.0794151358,5581.987148918162,41592.32622505773,16455.71553780116,18416.581464883722
2564,66452.94012,11562.0471096335,5250.431272836514,39179.59010136939,15881.397016044975,17981.522535813365
2565,61344.93163,11800.3554608097,4913.573407367052,36533.2661869163,15189.133285053917,17284.99269145352
2566,57277.30711,12034.4545502979,4667.779849071653,30853.17747701734,14391.135747855455,17293.007887103035
2567,54606.0814,11858.1179355337,4535.479019558942,26690.66204080459,13721.861431889458,16913.038231131875
2568,54553.71644,10669.3513900109,4605.233945257143,25998.64365274983,13214.299385950251,16675.728080499583
2569,54174.47611,9853.13828441101,4614.443428589745,25184.731636929,13015.886223896907,16705.10018017414
2570,53908.08063,9265.04011044715,4688.415250323101,23992.03775231173,12930.893862586037,16556.429086532262
2571,57148.45952,8957.90294518508,4932.263987739293,23075.42313735554,13062.053647385525,16727.28535004479
2572,65503.21268,8926.64064640579,5548.0333793635145,23741.00504406999,13786.77979578557,17910.89110075216
2573,72192.4609,9355.44832380212,6238.323804970909,30011.07650632167,14819.300659623048,19542.6867741925
2574,75990.13507,10278.8689444134,6550.422821236471,38139.91731713122,15837.217641998355,20278.117110986313
2575,78186.73787,11020.1335024043,6559.63328320684,41835.09297770929,16453.65138784916,20024.641747826532
2576,78752.81326,11599.5923753807,6556.60601709108,42934.16509021517,17007.45136879272,19818.817098146792
2577,78743.62656,11969.6451530672,6505.384170274872,42812.07244865421,17225.366713311916,19374.620075234983
2578,79258.70945,12017.9043634011,6369.6986477803275,42924.07386529319,16934.733820602076,19058.82700901825
2579,79950.58474,12065.9278858598,6300.93869038658,43429.7044301303,16765.394171090687,18832.046972102115
2580,78657.0234,11752.5263903304,6173.9503637651305,42733.51134748281,16854.443542308705,18722.826278433316
2581,77131.26949,11670.7756325642,6008.978110384054,41505.045888628,16519.553683332877,18594.575292460133
2582,75609.47182,11590.9512021028,5965.099064188806,40316.79542058658,16342.552864006913,18269.421153889056
2583,75577.46478,11461.4961340848,6168.26425475494,41369.75989271146,16369.04965514781,18138.605960106317
2584,76473.65216,11346.2808453037,6195.943758035815,42202.70285713883,16025.761703545282,18154.803799760015
2585,77651.66798,11522.0720496876,6032.853694705859,42681.90039928376,16376.021046162095,18362.247427628667
2586,75623.57813,11600.807516866,5810.031828721697,43183.47567376749,16776.64821714595,18738.832873329502
2587,71437.68688,11417.9055016771,5555.47987318718,42404.10986835315,16785.86932481054,18645.368565024542
2588,66673.07171,11394.4126638131,5228.434790185853,39864.40984822114,16140.066183821735,18182.159808393113
2589,61477.76428,11631.330467718,4895.875963287493,36984.60509639425,15400.649029643515,17446.32698780479
2590,57500.19042,11866.5898382966,4651.110288863645,31246.82569653957,14582.34822270036,17414.873355112322
2591,54810.33569,11691.4339819474,4517.788983227235,27175.87207786991,13884.55106771148,17015.105828726406
2592,54203.70393,10586.1873929548,4727.516253365361,25638.84095001813,13145.97286250087,16990.814629047843
2593,53821.15752,9769.21511901219,4737.945648604874,24875.24705758626,12941.903169263971,17032.006399615304
2594,53550.5415,9180.01270018626,4813.724771108302,23708.36841734052,12854.446949402265,16878.286188745238
2595,56810.85367,8872.46144310091,5061.144345716533,22834.23436778155,12984.424656133537,17044.585360211786
2596,64994.30299,8840.76204739705,5693.972465493545,23495.45658412937,13698.580550351107,18250.09561491671
2597,71187.14492,9269.73076050243,6417.154263135952,29686.74671477001,14700.405621763606,19793.09025155709
2598,74600.56172,10192.6912790879,6751.521515534457,37805.84828461541,15682.515699851829,20328.363138388122
2599,76702.79515,10934.080781027,6754.918240460021,41571.15187810664,16306.58104226202,19980.04789384536
2600,77279.90727,11513.8387203202,6740.2167827407675,42553.92810947532,16875.453016457395,19753.505407589022
2601,77285.53781,11883.8454878041,6681.143731759832,42350.53749426965,17098.907873433534,19314.065659524535
2602,77812.66846,11933.9451062415,6535.814670615582,42374.77766109727,16807.18985975392,19050.07910161774
2603,78415.65241,11985.0612307153,6458.339718653313,42856.48512844157,16628.68958853081,18874.0600878368
2604,77109.31338,11671.6268116428,6324.157183081212,42143.00446236628,16696.83269870457,18808.85975986369
2605,75613.29067,11589.9910793831,6147.03346838112,40861.49731578349,16347.98847225646,18691.70936655152
2606,74081.72012,11510.1666489217,6087.5210953841015,39608.34510340153,16170.995515977887,18358.356823973685
2607,73959.7612,11380.8496115114,6268.249892503483,40502.10295470484,16205.988270106012,18147.0295829405
2608,74606.00148,11266.3014706678,6289.60319544973,41210.62917796594,15850.62572341636,18066.266682449514
2609,75782.58756,11441.333506709,6137.705609490145,41514.03486393793,16256.023800619463,18180.781580687093
2610,73922.20624,11518.9187188228,5922.093154957391,41778.75877740583,16739.98490244584,18494.444924321375
2611,70053.49995,11334.1302853278,5673.508289647238,40863.51458920801,16784.18743110953,18396.469234020107
2612,65515.83564,11310.3613862483,5353.12218105551,38395.00586397726,16123.974030640587,17964.647870522876
2613,60426.48762,11547.0721442416,5019.898361976046,35755.76305252077,15356.720174734788,17295.82360425349
2614,56710.33827,11782.4005301241,4770.2775948683775,30312.77601067788,14510.497401636003,17352.823640906958
2615,54478.07286,11608.5789696499,4633.820886174595,26494.5138389202,13798.735506479114,17024.636047114465
2616,51237.0704,10510.1711545103,4987.624615004475,25018.01449571479,13153.240074800771,16739.63117145301
2617,50852.90582,9691.59457386578,5026.074904103976,24322.69220762902,12947.935747436426,16764.69126432458
2618,50576.73572,9101.57883329161,5129.730416498028,23179.6448542434,12859.326273562501,16610.83079532547
2619,53852.6462,8793.72258055067,5394.085443976719,22327.81536929839,12980.340956860426,16801.853379663848
2620,62530.33075,8761.70124498813,5971.50294655177,23042.22425706415,13697.500227796907,18079.079928249394
2621,69299.44364,9191.83371551513,6529.609491267139,29235.64841552036,14722.940323203024,19759.855598811428
2622,73020.51996,10114.4553500388,6698.20827506895,37178.89792848713,15739.040556958527,20406.645702047146
2623,75188.60783,10855.1670838544,6594.326391687269,40580.30193914894,16379.243511712491,20123.476380046777
2624,75913.36562,11435.1452977878,6505.612012712192,41407.47700901516,16950.35512272736,19947.778026386746
2625,75922.94322,11805.1181768655,6396.362393352944,41153.81594702878,17187.689272536267,19533.926022957283
2626,76457.03603,11856.57333155,6232.311241575284,41182.43616845715,16900.477553038716,19251.005837851684
2627,77216.66314,11909.1974900986,6117.7137458959405,41656.40552935938,16726.65297331966,19049.899661429674
2628,75948.14113,11597.553763962,5987.101341757115,40918.12792587646,16793.81892661895,18957.55286582336
2629,74412.12247,11516.0027527177,5841.904334935415,39626.74403871789,16440.657275432277,18832.18761172954
2630,72760.99808,11435.1331742563,5803.2341326726455,38461.54487579867,16246.799711255953,18516.345328385964
2631,72432.17894,11305.9178020646,5973.243118264552,39348.75691844798,16248.773028487878,18368.087425463702
2632,72867.17407,11191.8610431105,6075.460597169244,39980.96569728218,15832.149956238216,18329.554690704812
2633,74114.42709,11366.3339204499,6000.373333035202,40321.34785198511,16170.826153482027,18453.632515187535
2634,72509.69901,11443.0719224092,5821.028826106055,40836.66825950898,16602.149324438535,18748.02676733411
2635,68729.29352,11256.894064261,5574.171256123558,40064.00357022522,16658.715925388293,18600.36271080209
2636,64097.23866,11232.9218347444,5241.942353578013,37525.73967101789,16056.223210183365,18088.23859114823
2637,58753.72198,11469.4800949099,4964.555689690328,34800.7879615298,15326.85497989128,17308.37129494698
2638,54853.88398,11704.8593134016,4785.948400268685,29399.84484247859,14503.89276994452,17257.028485737224
2639,51654.44194,11532.0205167065,4705.488740278526,25650.89962129423,13801.121138486798,16855.585431647032
2640,48262.61019,10470.5983090863,4564.987037146523,27233.26124999104,12133.676918038474,16508.182402612387
2641,47708.65222,9575.05259046148,4541.053913854593,26525.10905200718,11960.993681601294,16434.31368066305
2642,47383.2105,8913.46245827953,4561.052392643406,25350.79228387761,11813.121022612726,16117.39705808325
2643,47745.85905,8486.66214118567,4620.88220491857,24059.8435804156,11779.771254438076,15885.851759227467
2644,50557.51094,8222.83202436172,4818.37303651903,22984.72766054039,11998.23171929912,15847.858156833412
2645,53049.25459,8254.68423724819,5227.244332306981,24323.99762949613,12505.162683923334,16327.017878755792
2646,56121.88934,8374.85754960194,5608.801130803809,28726.96650663461,13048.314046152802,17364.061994577492
2647,59606.68069,8733.49579907771,5726.27923497429,34034.55055763332,13488.369034711472,17774.005577023217
2648,62214.05341,9489.95755282156,5718.8594718001805,36556.2290373209,13754.523765532696,17951.760507007253
2649,62686.40146,10159.9104420823,5696.368257242892,37155.75204869718,13854.461625701875,17768.5057838704
2650,63184.28261,10472.7963774464,5610.981439406543,37027.76911844045,13899.409111422798,17466.32675428504
2651,63215.03713,10495.1536208511,5492.254211212055,37199.48106883129,13994.085757595349,17182.08751361969
2652,61303.95647,10402.4952226883,5422.340354015486,36691.79426349829,14096.69635311043,16963.180316011458
2653,59732.88145,10093.0456119865,5346.90148524377,35389.82037960552,14095.13308050594,16851.072035923506
2654,58797.04242,9989.18277752507,5302.80387515531,33804.37117366899,14177.48641062168,16597.490903384107
2655,59076.82478,9798.23607078431,5405.493370790594,33287.25687883393,14385.9399146046,16685.537046455556
2656,59699.97639,9768.50955417666,5681.91219116811,34073.16690009217,14446.226642830661,16841.321986469735
2657,59757.58354,9988.29560953563,5714.531084683398,35613.41125521305,14707.54807862773,17018.847364907375
2658,57902.77268,10248.4978660702,5531.300296569287,36956.96491287034,15018.050106855186,17309.37245486505
2659,55367.04835,10220.0161094254,5303.004975107265,37237.30312634891,14966.145089612126,17172.611153246748
2660,53037.18224,10210.8111570068,5086.37796410182,36011.30857172985,14511.084499782595,16969.538859454035
2661,50018.16622,10474.6446689958,4861.864461357257,35206.72416837519,13879.75453403609,16652.353619342633
2662,48198.91788,10639.9651702131,4653.771045699284,31603.44615615039,13137.070939820627,16817.67021189862
2663,48074.99839,10638.9223022107,4510.636562906767,28033.97607933237,12506.882207368804,16455.189395627578
2664,47054.81195,10496.2883075919,4703.925396093882,24631.77518821016,12284.796346630585,16062.249464959177
2665,46509.81653,9572.54750859046,4693.407681101087,23856.23850183545,12043.155023548343,16007.214138911982
2666,46200.04851,8839.82708531526,4723.629760345582,22427.8816733457,11831.277035617846,15703.624951870173
2667,46005.62783,8449.71500656144,4810.5834984709945,20959.01707436665,11662.663689318768,15452.839104135022
2668,46240.03091,8223.68234309641,5057.280452944607,19911.72153287187,11494.638205735186,15281.127246921043
2669,47735.37914,8272.85360285064,5417.420111822294,21280.96205308256,11532.367753121793,15531.559514841294
2670,50696.75545,8306.5158235822,5694.200638665277,25009.63827966994,12006.033638503093,16394.512920631503
