,DE,BE,DK,UK,NL,NO
22,50935.45938,10404.6629952244,5876.515866460655,38684.64335959758,16156.561462685488,22443.3241665846
23,46892.2798,10466.2900702823,5703.8514644678635,34108.99704632917,15428.913955685872,21894.969904488935
24,54326.49226,12139.6858770736,6223.375069598691,31070.74037436108,15146.21437431233,21621.691748035708
25,53995.62328,11419.5364610947,6179.099472254664,29174.96424401197,14742.410391671341,21381.807111134527
26,53790.08662,10827.2219065795,6209.672563215601,27014.52570256074,14478.179534417763,21047.610013181962
27,53736.81193,10411.2452851106,6344.609917642657,24825.14233211524,14268.608837682945,20972.142569615135
28,54662.17012,10271.4258454464,6764.623104013326,23077.44417932861,14041.71789877576,21463.541793424913
29,60921.6837,10569.7041115898,7619.114391432138,24497.61977854428,14087.683035156535,22931.457742375605
30,67431.19254,11526.9900346381,8409.506067803999,29152.62585102133,15325.316562881777,24889.87413647236
31,71545.68646,12517.8409495028,8673.25623302985,35136.75417129363,16488.460017266436,25741.908075818443
32,73029.03362,12961.9410752952,8690.916677846213,40365.30052695004,17668.084200432884,26201.54729824909
33,74375.77809,13095.3098876254,8701.358553086842,44246.10835372144,18135.984552126676,26253.91849937376
34,75517.92008,13057.2298442116,8565.02259570782,46528.46436518715,18174.518537519853,26026.657420410414
35,76307.13753,13049.8180110259,8370.609412839342,48206.96603724733,17960.001735067395,25727.55833645694
36,75701.44019,12780.4326333352,8271.681892940465,48930.98053682207,18186.66272083274,25559.080066073242
37,74381.44625,12816.4171709598,8130.632737635159,48420.26098978799,17913.48595601648,25539.196362791066
38,74038.39234,12781.5341044984,8038.205446926117,47595.60531277391,17772.18979062857,25480.804222603663
39,75369.72882,12703.6876925493,8281.2999962101,48822.20722867445,18170.730914815536,25805.129066078334
40,77304.13903,12719.2899434346,8833.824997262804,51981.1306189095,19303.582258722126,26024.85575062568
41,77854.9316,13469.8226214395,8822.33286707087,53758.53562111878,19576.500536251235,26100.837487260607
42,77207.33096,13842.7735187103,8420.00514049071,53401.32847102033,19624.930193724544,26182.936702855503
43,72514.36716,13512.6622359128,7942.034669380936,51451.01097207451,19363.58274280526,25729.179595492536
44,68934.32088,12984.6152539109,7495.395043464467,48509.481328115,18719.139832484805,25052.372492518283
45,66333.40303,12558.3146197125,7025.14099277278,45850.7933881488,17912.40994961743,24018.762463891915
46,61910.82443,12960.9958723256,6594.751238983963,39843.94078779736,17054.80309004563,23446.470132243798
47,57299.8758,13023.4366913092,6301.129083540616,34469.95989900833,16133.47163925712,22525.035087502678
48,54488.39887,12437.4367563286,6487.2795609826735,32375.02589263917,15015.656421678575,22314.546300387134
49,54154.43199,11722.2925696962,6445.562214237747,30933.77079019538,14621.174714235152,22073.277866862885
50,53948.68322,11136.8782949578,6478.8543688734,28640.22693102947,14369.358815193897,21724.125068239882
51,53891.98359,10722.9667044053,6637.007148905721,26455.01861672662,14189.827370621399,21658.01954269098
52,55059.54076,10584.2238078194,7070.193749065857,24712.01379753166,14064.822268071672,22233.839671866288
53,60964.01448,10880.0151568287,7953.586108038248,25752.06358994629,14267.87141945644,23803.3676520027
54,66968.56309,11830.0730991172,8768.77425554106,30520.14711502573,15597.699160357406,25802.285453872377
55,70795.0342,12816.9195324626,9024.082818612773,36636.13097614935,16782.147432957107,26644.448670281217
56,72169.94072,13257.1476321489,9015.946959851155,41516.61945608847,17942.677743361473,27071.562066513183
57,73426.84675,13390.629764803,9008.551730626092,45413.70963463453,18397.272086914738,27084.52294473169
58,74645.05368,13346.9717604279,8854.643169032786,47465.52377986522,18408.02766335647,26841.62868470034
59,75456.08509,13334.5171728227,8632.118122395263,48995.76898815183,18196.263501257694,26543.29173718026
60,74875.15005,13063.6838960033,8516.505555957705,49414.32839426031,18417.252772392556,26349.262222407688
61,73584.40038,13099.3851328178,8366.96121240946,48331.0878528616,18133.85125988917,26288.0583556686
62,73220.9092,13065.5472143564,8277.327120579439,46902.82924641724,17981.524185944454,26175.222746699634
63,74440.11259,12987.3608414352,8532.047006011248,47335.01287363487,18344.961864920548,26432.63288117658
64,76446.14424,13002.3650956221,9117.921913213013,50263.48446256919,19349.14954590767,26563.332223116246
65,76990.32399,13749.5418189735,9118.25419245247,52661.6537033081,19583.945994414455,26540.115645742953
66,76415.87756,14124.2805763451,8704.70762649711,52578.27042514153,19624.871309902934,26551.425581058294
67,72178.10539,13801.950870833,8204.164334980618,50235.94180382023,19366.353961131354,26073.34710667005
68,68663.59805,13279.8095507753,7719.37144584079,46231.40913946815,18712.738713584273,25419.696575293303
69,66154.28827,12857.154302035,7231.827943994136,43059.28770182966,17877.983246445823,24430.174593039643
70,61972.25894,13258.620426162,6794.92138208249,37552.41669389162,16971.492852513653,23897.350225436512
71,57598.38427,13317.7749557487,6497.534915584939,32707.43364317223,16020.765765557753,22982.25480594683
72,56247.54768,13110.9276100793,6525.369715835353,33069.49156486097,15404.019952161707,22794.15267679989
73,55915.31089,12407.2360360538,6476.550713542732,31444.01421985349,15016.832326512143,22541.8345079681
74,55720.95604,11833.0643400163,6506.906884775797,29087.75101196231,14772.394195476681,22148.20261233847
75,55669.76205,11425.5896559767,6649.270792019621,26894.61887744307,14604.879075294675,22064.789018624513
76,56291.2894,11289.2284247099,7063.583106958704,25152.13582922128,14514.274363026241,22741.001879125306
77,61706.05782,11577.8714300753,7968.694050143955,26313.26489863065,14697.424829061778,24322.426464303608
78,67278.35551,12514.7591684893,8838.558663012554,30877.87879347384,15895.384215463171,26168.90041956094
79,70840.84765,13491.9875620855,9126.354911791506,36489.34053860357,16978.473553103395,26963.639918615823
80,72016.45324,13925.3603612902,9128.146842842836,41252.14029106994,18063.206258893846,27404.888985713536
81,73115.92248,14057.0028995569,9140.198548994242,45448.17789229658,18512.331684122033,27468.201661333725
82,74810.73549,14002.2716826802,9008.980408977426,47829.36833527669,18513.80669873993,27335.23732223502
83,75284.05743,13976.570577317,8801.065203419685,49704.0320519711,18303.83749971363,27119.57846473003
84,74793.58714,13703.3573090217,8704.905017188827,50482.14552110478,18499.568668788157,26974.322693590555
85,73632.02659,13739.4769398049,8558.674165195045,49701.27228048696,18215.88516594354,26884.996486984408
86,73371.2486,13707.7293173434,8452.039898050896,48589.28793575377,18066.425406987575,26699.478878849404
87,74641.03769,13629.8359875846,8688.427553462221,49438.51021060778,18417.43343827671,26751.067885473767
88,76751.41131,13640.1599203897,9267.820574210728,52660.65267158004,19354.326853284383,26604.658304325407
89,77308.31121,14383.112036348,9257.182295988197,54407.58983101833,19629.578199202908,26283.56451514154
90,76756.72928,14760.9828900331,8842.928106577947,53163.99718670236,19698.881931469183,26075.83780337455
91,72929.39195,14457.2931346351,8350.159592074408,49963.98795740731,19455.670160909493,25561.274169054013
92,69582.67658,13945.0172082527,7886.208646645849,45983.40232816185,18805.89618166938,24966.546817902596
93,67431.36781,13532.8964487688,7394.843757712064,43213.38142990416,18017.74959412253,24114.36466225052
94,63537.80848,13930.851076477,6945.556383478761,38052.74586778605,17193.080248481067,23686.21614892963
95,59353.57215,13982.7352593,6637.6209732849475,33696.66558809806,16320.598406708428,22836.554445720278
96,59651.03767,13304.9565755638,7140.745523959541,29536.44132201253,15766.200419160763,21869.86982702493
97,59318.76211,12603.1774689718,7139.005012738387,27692.24695034196,15361.54401363898,21629.96967608859
98,59133.92222,12031.312476474,7219.1358145641425,25373.03342157157,15101.135545145462,21246.080399956565
99,59083.2452,11624.3108757617,7463.5174472433355,23157.81161817673,14901.589209349955,21128.337647489163
100,59758.67944,11489.4941582294,8033.2966193384345,21247.92922556039,14719.486578043206,21637.942204411585
101,64882.7184,11775.8628907453,8998.754540024855,22144.57227818511,14800.518843104172,22982.629398555
102,70135.4362,12711.1859813008,9786.403667354873,26382.88200860118,16002.790754767375,24702.79813850971
103,73539.97751,13686.33022718,9952.846272431052,32104.89729482611,17131.037447549155,25500.079631931338
104,74676.81038,14118.3162070928,9863.388987393879,37021.35284450147,18272.48114840328,25994.76210878908
105,75714.70221,14250.0113101736,9805.405315690983,41258.72375505096,18744.486881249526,26105.23477704531
106,77182.53336,14194.2226487308,9615.618944648584,43691.32132903705,18775.277955081696,25980.583278918406
107,77740.19484,14165.1372611378,9359.473982243759,45654.62219509507,18560.416880962362,25758.47016145503
108,77255.74921,13891.8127149312,9232.087843026968,46668.74939841446,18765.025045348062,25623.651229795967
109,76153.03669,13926.7557856789,9061.797078102196,46190.33864254518,18484.467135998344,25575.75404917007
110,75870.01722,13896.0533112175,8953.480238650687,45386.75623356899,18337.261233407717,25456.750867359107
111,77032.51051,13818.0022870162,9229.036093216057,46522.78462258049,18718.981051210685,25624.757234338176
112,78943.20924,13827.5640300161,9867.419430895408,49974.99815716176,19778.199860897315,25614.48919485488
113,79520.64069,14569.2931694079,9878.678107833832,51291.07119462971,20054.552847240877,25425.44225950805
114,78992.24554,14948.4781434468,9444.688297022883,49441.65733773296,20109.001921706204,25314.14080645427
115,75563.40968,14647.9886934291,8886.886312730225,46076.16153323439,19854.88074713501,24827.04140303446
116,72410.22397,14138.1184519316,8318.66956428816,42662.72411987743,19212.523394186486,24236.96185727194
117,70305.71723,13727.2793821114,7789.525069176485,40522.98976299068,18421.57724430398,23372.231713981666
118,66618.89007,14124.1100145984,7346.201292077902,35586.39323805551,17594.773789007162,22966.82620233825
119,62634.81593,14175.514965811,7063.810192373709,31323.43844974749,16704.750997549818,22147.91971004731
120,68196.24859,12769.3205458502,6587.177977485217,30079.15975575654,14814.005036612385,20354.19031154268
121,66470.05637,11941.7393635958,6524.696074812122,28453.6786724352,14475.677455236133,20076.20632687603
122,65740.01403,11295.2048719526,6527.360711278079,26285.30005631535,14212.38414647458,19597.126050612445
123,65587.48696,10842.9572670608,6580.1945503803745,24087.95031055338,14011.253660332042,19240.304531190704
124,65900.93679,10550.9887211168,6704.749246207997,22154.84328642136,13860.322731421025,19009.90769268004
125,66143.95779,10469.990275258,7131.124040703844,22649.51506978798,14246.192706592094,19276.871232429985
126,69080.46115,10631.4492291696,7652.541291884674,26392.75094079187,15475.798585135417,20442.346892981714
127,73129.63012,11007.859585761,7906.550836374328,31894.25785309524,16470.67117971601,21381.60379537865
128,75876.01349,11674.9335646922,7968.774851098789,36728.77116283472,17163.947128327844,22227.680114651546
129,77674.72205,12216.1767073087,8008.516148404526,40508.43426669717,17431.709188604014,22718.322553554113
130,78454.16913,12467.3897284415,7919.540354732462,42581.68755932064,17675.224331922855,22871.74300717345
131,77711.99096,12550.538241514,7756.856521043357,44146.42356835754,17754.969197305705,22834.96852914804
132,76091.25199,12466.549521524,7687.663133678773,44833.41121003908,18004.250217340756,22838.070051663577
133,74622.38921,12282.3864534327,7644.400192437052,44216.88428431641,18067.136204873696,22936.66901776159
134,74450.81301,12107.4535549713,7662.931272733668,43271.97565588478,18164.159881870313,22990.88673823819
135,75880.54064,11984.9110961632,7950.332133419359,44193.95659955116,18628.42771645649,23316.851253376517
136,77971.98136,12021.7310498967,8517.866022158745,47390.79503072717,19711.37516543659,23305.99708730913
137,78005.2216,12777.7079456261,8540.475669385352,49674.5289167232,19660.70905313959,22973.95605776747
138,77795.76173,13297.3739320552,8190.137749648277,49603.88292508772,19346.73127577301,22741.971452129997
139,74492.01593,13090.0245069974,7773.140325650678,47628.86070515234,18827.264358322678,22287.718858433076
140,72378.72617,12672.2725787136,7388.989914507775,44401.43858177443,18207.934429724915,21896.970533212036
141,71188.26136,12366.3185628036,7041.58224343156,41910.67351975929,17397.016831193276,21364.225967309903
142,68012.57302,12741.4260519872,6729.929841755393,36701.29445918644,16492.986837010343,21281.0283420453
143,66906.37758,12952.9073726671,6512.979854493127,31953.24181357829,15578.872952893797,20643.32176073915
144,62433.98286,11810.7816418975,6256.163258233322,29721.06758411005,14983.927887745136,20015.977246318907
145,60606.2915,11066.9680247814,6193.207139380325,28108.8459232505,14669.84427950911,19765.24603000888
146,59711.95148,10473.0124558849,6195.432622322097,25787.30641705866,14424.695345382861,19300.43095894638
147,58732.37273,10009.258150523,6235.952812224878,23574.51046549693,14263.262036978482,18974.36331115354
148,58682.4684,9754.84623674956,6306.37335501819,21550.16298059863,14187.1493716234,18819.470096462683
149,59349.86332,9595.8720544069,6653.120714967596,21925.12417871106,14650.703999181023,18948.05429843428
150,60812.1781,9662.09522112957,7141.628051217292,25993.80466275103,15873.100295789132,19687.451602927384
151,65116.46212,9861.62092734318,7404.373857142626,32053.03434610018,16826.823480179555,20441.898009397493
152,67993.60705,10335.0594819472,7443.349771960369,36973.49121591071,17479.547243133773,21324.394697284522
153,70267.47743,10919.0364458448,7496.60214122192,41168.7972124759,17703.02976210903,21899.818886273177
154,72290.25828,11212.5646637333,7445.37149246857,43404.4882340178,17911.561113294858,22177.635882423223
155,71733.85119,11396.0391237963,7286.749537018296,45194.32791338443,17993.38996991658,22249.421540101233
156,70473.99648,11483.9438076219,7263.7840746701295,46001.08864189419,18249.536297311708,22359.113717966615
157,69118.74071,11232.1392363278,7262.207811021612,45202.6495759668,18317.128741536464,22520.839149865
158,68958.52021,11004.9489378664,7281.112060434629,44023.70828802274,18430.12949279764,22640.89229480807
159,69970.08957,10873.351887215,7559.9437764376125,44552.00174109323,18896.601403191864,22982.306451287543
160,73354.43688,10926.5039903724,8189.153361336697,47706.2027548627,19933.75460984597,22952.86492905701
161,73769.33355,11849.8602912401,8217.400318106658,49378.02937960989,19938.340503211213,22592.645597081366
162,73494.80856,12523.367309697,7870.618854605906,47949.64330187268,19689.81633011795,22361.190813909096
163,72803.38325,12581.9041011647,7458.964883777493,44776.99836291517,19172.56974090794,21946.822096719632
164,71294.48654,12278.4149725675,7096.559993202274,41171.15856921876,18494.77351246827,21552.249158487
165,70804.84754,11965.6624584225,6772.768724042622,39008.79612108907,17641.214445178484,21016.184674092572
166,67819.56677,12268.8306056845,6476.272696833959,34397.40267558373,16692.05035580747,21005.949384063282
167,65739.26393,12363.5200612122,6255.616104266808,30288.94785251276,15765.156886892088,20446.78016966975
168,66985.79182,12004.9623185177,6256.8027839158,30923.09232759993,15732.370217647884,19748.507949602503
169,66654.56578,11175.5431121818,6218.084537396263,29271.47765307278,15313.684042376879,19490.27496209787
170,66476.0019,10496.5959196927,6244.301027766264,27069.34408128941,15075.972444059527,19118.85624982017
171,66396.44978,10026.0533074837,6407.674678131015,25167.33672160167,14965.009652981973,19030.255146923242
172,70156.74633,9885.01636137156,6883.722491706387,24367.16115331837,15198.2740733771,19602.496107809562
173,77195.75229,10274.9460974695,7804.103737366865,28738.80339694383,16065.369298231126,21042.462823207483
174,83340.46575,11481.8959703619,8631.565270600935,37769.68287502572,17965.0599758507,22840.58476653845
175,86745.21526,12687.7945289151,8902.07164428604,45894.97257954511,19365.773212545395,23672.977317131747
176,87874.93547,13216.9996189088,8939.775912978641,49930.01628935195,20520.21015961261,24211.310819210717
177,88661.29694,13375.5438558234,8962.10688844262,51920.82838493174,21002.11359650737,24363.062382205735
178,89076.13346,13342.1500930327,8841.91538050119,52626.28092750202,20966.743880694892,24279.465802826642
179,89757.93113,13360.9592218401,8675.471521743588,53475.96511760337,20768.02471116158,24077.526477364423
180,89639.76001,13043.5661352921,8579.212871921669,53344.8303994016,20983.645082627077,23981.6869164631
181,88304.30153,13077.2306954557,8427.8901655054,52237.30440551267,20672.914457720904,23976.05586963926
182,87693.78135,13009.9480409942,8337.429909898183,51235.81808721441,20457.614958668408,23914.831007212295
183,88743.62296,12913.0133472919,8609.383175337405,52776.31605855081,20712.76475153914,24145.98614467836
184,90862.85245,12928.3285937031,9110.429509491789,56445.75825677436,21395.54774298808,24180.6609453976
185,91486.15272,13822.5172973509,9070.089850339347,58109.00116782039,21296.256954312765,24028.28870730297
186,90297.56412,14239.5709292323,8643.698115068059,56873.1351538749,21009.025893637867,23940.14836442715
187,85556.87932,13796.1698463962,8134.637788961591,53841.5349789865,20598.55466841583,23453.14448218255
188,81542.7495,13127.5791199009,7658.93605713503,49809.40539504765,19908.353995773727,22805.124372961785
189,78292.51705,12565.8226723323,7150.5820392430505,45854.92527335385,18981.33922650808,21832.55897018165
190,73802.67243,13022.7138120687,6696.431604524603,38700.36905260892,17930.736726007468,21335.139367376
191,69358.03996,13075.1742901041,6392.105222013585,32902.17378601793,16847.806110310426,20442.7490645571
192,64142.47453,11950.1681873214,6133.299255742141,29434.96106974537,15516.509672663276,19624.494445354823
193,63809.81328,11216.3688200768,6102.8659962076235,28099.64264389996,15165.31780418788,19356.563897639684
194,63615.42534,10612.5609749935,6124.908134647945,25867.56788124396,14974.120988383454,18969.293680021994
195,63536.14612,10190.1840735616,6270.573910394331,23915.19017437662,14952.57248068437,18876.17932123159
196,67244.0224,10049.1248417142,6682.7782220390745,22588.19102119092,15353.747382856984,19469.51012008563
197,74755.96333,10357.2662053988,7484.100582422124,25177.61048770207,16358.436372532582,20929.96511793895
198,81385.78738,11337.2854880436,8208.900760738748,33108.0777631103,18150.94077206056,22733.81643453976
199,84972.38827,12345.3841261016,8455.854305639808,41790.56254939677,19366.179712895493,23585.021178563424
200,86113.24221,12798.6937147562,8490.884900445406,45789.09875748771,20363.06866392482,24144.36933482445
201,86965.45887,12935.067466646,8508.937145346908,47800.04441989531,20736.00879954949,24323.48756661907
202,87467.65585,12902.2076008458,8399.523506493559,48128.78879407815,20623.644540724967,24266.953321597193
203,88178.42201,12903.7386592551,8246.97508016443,48759.11456561921,20441.592795499146,24083.451032830297
204,87930.975,12633.043787252,8160.39208902031,48545.17965733378,20682.29687335272,23988.230329460348
205,86554.86529,12669.3545859774,8028.531524162523,47128.18720471737,20401.277674208475,23970.501735209644
206,85983.97878,12631.336075516,7951.973904194382,45722.46367122301,20226.798094265465,23895.91439157536
207,87203.37564,12551.7908808879,8200.212634661384,46323.08949327605,20473.797913558443,24088.012958370542
208,89224.01687,12569.2854461581,8658.176495408123,49859.50869166147,21048.409363255796,24056.25650907722
209,89823.2377,13331.2517248974,8607.920603120547,51908.49180796637,21051.19474519041,23816.70098294102
210,88035.96664,13705.1206031597,8230.454458342332,50588.33396531361,20846.591944015247,23660.890207701093
211,82964.72273,13358.1620103083,7788.7342385748525,47358.65934448466,20423.015809478962,23154.794400455026
212,78776.02954,12815.7450776645,7362.155225768057,43270.21522465832,19635.193378997006,22522.26243058802
213,75432.05741,12375.2702494844,6910.912856596731,40062.28798577282,18693.382143226692,21582.10493490151
214,70735.164,12784.4181467581,6510.50282259394,34280.9262568802,17648.859998952586,21104.440219205113
215,66068.10905,12849.5984465115,6242.711483726846,29341.860478223,16620.52345171007,20211.386228843294
216,62387.54394,11636.6824804436,6247.949325542205,29085.87795222598,15437.333722395098,20180.10715065978
217,62051.19958,10897.5624150374,6204.363067140046,27361.61621291002,15092.19196525481,19924.18010750555
218,61841.50061,10288.4857224463,6240.985616091479,25159.16197552353,14911.001589841635,19562.348793489666
219,61758.78368,9862.82656819906,6404.377448686806,23273.63050752501,14927.707001892668,19461.2352494462
220,66214.52662,9719.46401171316,6872.355501786634,22255.82923055982,15376.236130831225,19948.07493684144
221,74211.58454,10031.2043581593,7705.701263502338,26171.33207066284,16362.004803795862,21355.425945791612
222,81062.96552,11019.3055763426,8424.094561599613,35181.42571082464,18021.365197324074,23242.624208471865
223,84663.68203,12032.0714574774,8678.092147157386,43987.18603319323,19170.11693242864,24112.662855404094
224,85804.15932,12489.3773478321,8737.495684845186,47973.11400673292,20132.062566052267,24636.399517851976
225,86590.65551,12625.6186600757,8751.55311421974,49831.28407941651,20471.275866111184,24771.726116279056
226,87101.22552,12599.1015281217,8651.532613432759,50281.84934556943,20329.314021860573,24634.965567086496
227,87870.31374,12607.571298785,8507.355212961953,51097.89183940354,20129.9022895088,24402.49828668227
228,87712.26718,12337.6998029973,8412.071744214325,51094.89825000458,20335.241292044884,24283.014500802572
229,86311.57242,12374.3417008381,8267.396924731336,50065.22556858006,20042.88249786572,24271.807927587113
230,85665.88215,12335.2780423767,8197.020460048323,49157.29580150303,19899.86723566558,24211.592404203955
231,86816.55765,12255.0850186871,8471.949804329619,50603.26766822691,20200.76981998338,24490.647451666675
232,88955.5515,12275.5451068266,8884.119355450544,54467.39782495871,20791.38120425285,24605.860007316318
233,89527.78131,13039.5067234043,8768.118285444702,55569.14734983801,20997.06013988171,24547.890433689827
234,87507.19172,13412.1549065127,8373.934692944782,53162.7300539107,21008.574775163903,24531.90883568851
235,82156.2647,13055.5856961689,7933.726259510019,49426.66255693963,20610.356838780936,24073.009208272448
236,77675.2427,12507.1483856481,7497.81797979029,45750.71161382469,19685.938146277058,23440.827390849496
237,74072.33492,12061.8969870604,7028.154203229781,42661.41172893822,18644.64935775041,22472.845807192032
238,69169.99946,12472.2886918032,6618.115735233628,36252.40649719421,17536.543904105078,21966.38175877073
239,64375.97926,12541.3097412952,6346.071506104522,31008.57677476689,16498.2707109916,21062.867623601327
240,62441.5611,12111.0118313325,6217.544346151908,34721.65004953418,15515.575534477995,20839.649254839453
241,62108.04461,11376.8391689706,6188.885765450972,33144.71714382405,15176.773162184625,20588.632421862952
242,61905.24689,10774.008564444,6210.92870968798,31063.42124019834,14994.800280987885,20229.14599600594
243,61821.38357,10351.9981282209,6371.295967592461,29143.92813252072,14995.00046965302,20146.21350787998
244,65862.72148,10211.3257207605,6823.166367983709,28055.11089698521,15401.249918842765,20714.566752661856
245,73895.92631,10519.3245701972,7645.783487989946,31553.99910734146,16334.935702955052,22212.760666905957
246,80786.00464,11500.7961844074,8362.541119780948,40083.50181847738,17972.85954701643,24096.583253278703
247,84281.55967,12511.7994855959,8604.915808005666,48793.05876076137,19131.075207990652,24947.731407401043
248,85228.29574,12964.8444049331,8640.919507384755,52912.25903531349,20112.435594124625,25455.803380155266
249,86212.42811,13101.2588751794,8638.744455932396,54441.04325090101,20459.43812087721,25560.880555364503
250,86885.38247,13066.770275118,8521.492062251184,54625.12113574636,20321.67548265469,25405.652797837436
251,87660.454,13067.5345146619,8349.636960768132,55070.38997491838,20123.650214790934,25161.11180876705
252,87334.75575,12794.898690815,8242.028683206776,54768.5400704231,20326.054103422284,25016.415842496383
253,86005.07877,12831.1076936491,8096.796972288328,53641.21461047839,20024.36378345422,24988.011227059127
254,85482.0222,12793.0891831877,8026.820665893297,52629.69345414567,19866.768541288846,24911.189371800785
255,86757.98177,12713.42183349,8292.240588841383,53947.75048523767,20134.880046381233,25168.883966815076
256,88691.14332,12730.3259825906,8748.516232153683,57657.88873815436,20661.794035415616,25258.84769713736
257,89271.66427,13494.0092622126,8667.573721933943,59827.61453645569,20844.675217417083,25173.021641083116
258,87616.62243,13868.8960993882,8276.93068980831,59324.95141834388,20882.344419417732,25130.799215846408
259,82139.44786,13522.5618111545,7830.1220651318945,57072.6270767376,20550.001424853337,24643.608807780976
260,77670.06185,12980.3891886498,7386.7094069820505,53584.74761115174,19705.347146470074,23980.441500550216
261,74300.573,12539.0524450741,6924.493735943058,50011.36964766314,18703.17366938448,22981.70660569126
262,69448.17372,12948.139264813,6519.114460571522,43086.17831619405,17604.97553213843,22450.041450842065
263,64635.76486,13012.1387322271,6247.2069119893185,37108.41961090653,16570.393135875154,21541.566916479405
264,61697.28966,12235.438889039,6361.025442045984,34478.51683611468,15418.227315620941,21398.26755016415
265,61362.12101,11502.9913825327,6364.683969154448,32846.20269405608,15081.828505527286,21178.659134039786
266,61161.4955,10901.1498803413,6438.675093769663,30721.39971670824,14904.541516292846,20846.162563361344
267,61096.68376,10479.5103574939,6653.6045025714375,28758.88942955903,14918.666125371941,20772.245866785706
268,65627.70865,10339.2294697078,7147.265535688661,27615.46678650003,15363.72848218137,21317.705589561592
269,74024.30847,10647.084075054,7943.683966364142,31060.88627781383,16345.616706786459,22797.34397024677
270,81035.42652,11628.9678152372,8569.7261311983,39556.14349818435,17996.642927366123,24678.65599034587
271,84439.82099,12639.7502203717,8690.138478334025,48398.59729141998,19156.112194610898,25447.918907265634
272,85312.6308,13092.5272578265,8615.403712340341,52841.04916074267,20128.839170335843,25838.822791764873
273,86082.89303,13228.9829406701,8552.42423924111,54721.88605876353,20469.242904582527,25837.96933365336
274,86576.77668,13192.8458367167,8381.111874182341,55167.96629916073,20319.233513159717,25598.077859144072
275,87318.62191,13190.7309676806,8158.0678520765205,55750.08984477627,20119.079219591902,25312.05048861281
276,87452.75659,12918.2336146932,8036.338843173675,55500.47751845697,20312.743134877575,25142.704916952418
277,86246.67791,12954.339586034,7889.272856392934,54328.24087629589,20004.636494176662,25090.8517821813
278,85642.92285,12916.3210755726,7809.870328331688,53208.62000396656,19846.543360736403,24973.7102481301
279,86681.71547,12835.484940083,8059.571775505404,54376.38890070598,20109.969868372064,25197.840754714485
280,88399.4193,12852.8366545227,8612.88730201469,57938.12413813365,20594.54251179718,25329.700373795557
281,88996.54191,13616.1547940002,8631.30292411055,59997.58020046815,20792.210890642345,25354.383003559287
282,86886.15261,13992.0719461083,8260.050118507346,59446.28139867329,20858.556057199512,25418.046673901878
283,81837.27923,13648.4725223639,7775.815644466154,57167.28717317517,20532.51836371839,24999.60616047346
284,77552.26238,13106.547175443,7275.973662682976,53665.1429196876,19667.618867395995,24387.45626803511
285,74046.69324,12665.3958885552,6824.534927904908,50059.83678118839,18641.996887953865,23446.248780326772
286,69268.15442,13074.4208893981,6452.773603987685,43032.74062939057,17518.106949161192,22973.29015326726
287,64594.09338,13137.2251914905,6219.299205773246,36940.4107868156,16471.386169588473,22109.953053369223
288,61040.29239,12167.892462842,5990.347429964973,32349.37029174075,14942.130309498172,21093.06474616665
289,59315.6379,11324.8870174769,5918.791252580989,31005.26948255759,14670.962031495874,20853.364263208518
290,59054.01206,10662.7582027636,5922.464792373294,28589.89438790801,14444.185683575792,20389.200641551783
