,UK_L,UK_K,UK_J,UK_I,UK_H,UK_G,UK_F,NO_D,NO_C,NO_B,NO_A,NL_G,NL_F,DK_C,DE_I,DE_H,DE_G
10,1.0,0.7172333480206551,1.0,1.0,0.5375530219306784,0.28771781121437595,0.11857925307628286,0.1196622477447575,0.9755417573297938,0.9323428148234557,0.9617714241926071,0.30066514681282497,0.4176275220353299,0.5193503460805693,0.8225578803230169,0.488466462267572,0.2858214032435285
11,1.0,0.6531824095148803,1.0,1.0,0.6381967920420457,0.3702167329332722,0.08133644483432675,0.1198255860113516,0.9783804874843857,0.8975148641357765,0.9725304073151887,0.2153237725241802,0.38932864337128315,0.49203723893798923,0.7265848956841354,0.3947404994945816,0.2319414054546028
12,1.0,0.49739556883838604,1.0,1.0,0.7070690652593675,0.44412410554294957,0.06320225690134744,0.11918255073573789,0.9831461776245333,0.8679589222500397,0.9678138900547195,0.1574470953143541,0.3128932922320004,0.42617787228656506,0.6361001564194284,0.299852073635762,0.17461075363299047
13,1.0,0.3830384737074004,1.0,1.0,0.7785382252663395,0.5108508882227392,0.0782690943049256,0.1370443750738555,0.9927062594625374,0.814771153612578,0.9298671636504012,0.12057317985525486,0.23829136513638327,0.37722158147269613,0.557899660224759,0.23663950889209986,0.1256808869956554
14,1.0,0.2877550506773685,1.0,1.0,0.8547461212592323,0.6181621485520523,0.12236107551380569,0.15240044671665728,1.0,0.7522909181954416,0.8817351852601734,0.10255963310059286,0.22652233728900023,0.3647652171502598,0.4910581373986115,0.19752007526357623,0.09939681794767906
15,1.0,0.25509610370168634,1.0,1.0,0.9184265402675709,0.7256039742985878,0.1778764126488296,0.16217980317227124,1.0,0.7476370985277463,0.8381110502200682,0.10211250314782705,0.313127330514452,0.3886513017871862,0.46502931625380284,0.1732356383245885,0.10879930646016256
16,1.0,0.28896230298252534,1.0,1.0,0.9424922980794026,0.8310911181922772,0.2347295282854136,0.1586900911223172,1.0,0.7357297414347234,0.788458354650952,0.11987911849107942,0.44965704885081287,0.39606269573169955,0.4503010192693428,0.1819107434223742,0.13647172906029237
17,1.0,0.3361724849190074,1.0,1.0,0.9657156043981482,0.8743858760733578,0.30836446930020517,0.1593212088769325,1.0,0.7154143119424163,0.7777491174127756,0.1728802705121062,0.5601891866285964,0.4043604099149942,0.4581190487075818,0.2413006520632899,0.1783831923909334
18,1.0,0.3866310038919809,1.0,1.0,0.9824854862442406,0.9140980896883197,0.3647142575019691,0.1821312392450169,0.9959584594806554,0.7263380934163185,0.8023979379400835,0.23123748981520886,0.6271552546545416,0.4075378040798849,0.49477788020497804,0.32364621241438835,0.2368342913722864
19,1.0,0.45754388906296,1.0,1.0,0.9932619017456952,0.9462055731559196,0.4027796908082002,0.17692408583579725,0.9944739716328947,0.6775415898872013,0.7988603363025871,0.2912378032516169,0.6349955526799798,0.4047884884694105,0.5471037581914112,0.403340341639147,0.31480355867418963
20,1.0,0.5538881610689252,1.0,1.0,0.9977199656048096,0.9589655376080118,0.42162786773234084,0.1675354123505735,0.998965348509881,0.6271324184821245,0.8210048695242235,0.3294115924770563,0.6039676054237695,0.44092621237454016,0.6119426343484061,0.4420505190568902,0.3631445597834436
21,1.0,0.5956549913977319,1.0,1.0,0.9938373059638032,0.9391684771107223,0.45962699656514566,0.17277293227162233,0.9974646465491033,0.5799007503027269,0.8522651027520489,0.3662547584555438,0.5595229251943453,0.5006414769649455,0.6863212299336281,0.4833442115166489,0.38016312060807333
22,1.0,0.7246948039745882,1.0,1.0,0.9770974409518532,0.8597733388694004,0.42976117121358415,0.16699812850272214,0.9999991944859588,0.641690827290271,0.9172183311229055,0.4786900936693916,0.5636573723025428,0.5923059057474559,0.7176074553976033,0.5973739120360678,0.4994611468081348
23,1.0,0.8089968719981753,1.0,1.0,0.9684701384163407,0.8330979628260937,0.4115689722530662,0.16975959301786064,1.0,0.629048204984714,0.9147462155911242,0.4654698937471183,0.505984754417631,0.549872374853859,0.7470432126088049,0.5999049071579233,0.470470580069232
24,1.0,0.8463928103291416,1.0,1.0,0.9683496356567266,0.8438759621175724,0.4515204565448479,0.18336707030722246,1.0,0.6842038944253783,0.8818007971176485,0.4515301263251779,0.4482583429585903,0.4718005894198447,0.7673270723311119,0.6296934348343185,0.4360104483452499
25,1.0,0.8610751599465257,1.0,1.0,0.9546249241960837,0.8501843859386171,0.5494458745080997,0.19455784466683948,1.0,0.8265538520347434,0.8359209186454739,0.4477540726014702,0.4292597988710165,0.4943664002932179,0.7493640083460626,0.6285370628263871,0.40508647350528326
26,1.0,0.8575052753903651,1.0,1.0,0.9354838077246007,0.8698167208410698,0.6419630527752019,0.19721148276469433,1.0,0.9601235153494647,0.8128418910840375,0.45512266186368927,0.48740595252999636,0.6125015086763016,0.7765319032107284,0.6494381671026674,0.41629950023022605
27,1.0,0.8875697954741691,1.0,1.0,0.9209879846333991,0.8552784898160501,0.6297379084350216,0.19287803715032414,1.0,0.9879841383869141,0.8215161944330945,0.5048949727643968,0.5327358699643128,0.6783492219613376,0.7798282320287024,0.6252404208858242,0.41011768037764834
28,1.0,0.8905426115278351,1.0,1.0,0.9176367610059315,0.8661766130063395,0.6150893745148907,0.20062190764113957,0.9994093672159378,0.9946452615656101,0.8215608462889734,0.543469979135966,0.5780265348853175,0.7201827222775409,0.815885962867058,0.6168602804694031,0.44388041592604294
29,1.0,0.8773846182685162,1.0,1.0,0.9211466738519163,0.9132002284461574,0.670586375502025,0.20860271850517037,0.9844373661466065,0.9982390033001033,0.8636354659019908,0.4828599695890724,0.642090779255428,0.7770428740227877,0.8413006556779522,0.6349206819279696,0.514316057793455
30,1.0,0.8539541196343988,1.0,1.0,0.9372413982509477,0.9480989366625128,0.749841529976923,0.22411317489699029,0.9692060036264989,0.9974670399323267,0.9200231855800527,0.3818682613491562,0.6890399187106674,0.828960494685875,0.8653996120048885,0.6231869665721617,0.629832137831544
31,1.0,0.8844342696397348,1.0,1.0,0.9606815231155749,0.9618242926344616,0.8114850721468343,0.23430741724316234,0.9441117005710002,0.9937571569894319,0.9643212882646949,0.3124595505327075,0.7023617003465326,0.8692684557486692,0.8554819883396457,0.6424833010072212,0.8270133773428219
32,1.0,0.9328803100748274,1.0,1.0,0.9660191571827494,0.9644360082969184,0.8550120148733125,0.25013690517471077,0.8866817036285249,0.9839242156660895,0.9808184812036355,0.3497493894835546,0.6948357152936802,0.8758897558447172,0.8472434890741536,0.7322755162317235,0.9486000821683305
33,1.0,0.9657538626287538,1.0,1.0,0.9750633865990102,0.9712694065767359,0.9092139091375208,0.27061021113560424,0.8386680936469152,0.9762276450660253,0.9944803393573763,0.43654167825842755,0.7055845681195555,0.8647453979027881,0.8537009516904012,0.9092892353214211,0.9600594621927337
34,1.0,0.9911765935835993,1.0,1.0,0.9906868658778215,0.9815050172672611,0.9335091415618054,0.3030974179279237,0.8653987778626567,0.9705263427168984,1.0,0.606070378909096,0.7727904655102753,0.937954147435888,0.907596611748166,0.978154973971781,0.9930779464573644
35,1.0,0.9875528994767632,1.0,1.0,0.9810888238363962,0.9793900173222535,0.9106551318619137,0.2536266329220302,0.7683487174279651,0.9309565428888703,0.9976536693106535,0.7115747839561641,0.7827233863616246,0.8736734515350694,0.9611851048662476,0.9797255045627425,0.9677781093718856
36,1.0,0.9858904231320387,1.0,1.0,0.9778676887921951,0.9768239979998541,0.9147635907646386,0.2626771352336554,0.6807217747959224,0.948399711660281,0.9890661395891984,0.747211346750336,0.8192482747724221,0.8191025855746233,0.9816621431937316,0.9779601634524439,0.9529552383206712
37,1.0,0.9968643472742458,1.0,1.0,0.9844132382938494,0.9827720698443477,0.9385393657888792,0.2489680718799456,0.6186236850438437,0.9567425073153769,0.9754041328041764,0.6922141727412744,0.8090361083717277,0.82673976650603,0.9938069596222887,0.9780580410660263,0.9160416343221254
38,1.0,1.0,1.0,1.0,0.9921104859158542,0.9943757873684572,0.9784197301754524,0.23537118984392705,0.5636302904364101,0.9190924546199348,0.9613419218721968,0.7185826762807477,0.8034543514924284,0.9010260748591986,0.9938938225794225,0.9763880523920161,0.9457716235156856
39,1.0,1.0,1.0,1.0,0.9984206471204423,1.0,1.0,0.21794694663308484,0.5102859609238412,0.8515808331967308,0.952271809399697,0.8239063770106113,0.7862866818565676,0.9524420590901215,0.9930908143794435,0.9913094978706218,0.9766972229498926
40,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.18329357805880522,0.460674429313268,0.7900428181501167,0.9597258162636934,0.9477345530171143,0.8317580455392993,0.9708294551518843,0.9982126048377415,1.0,0.9828318125465271
41,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16425022045147655,0.43048081350314715,0.6942409502928696,0.9808086737786478,0.9868365519017632,0.9191565347521473,0.9826510247878181,1.0,1.0,1.0
42,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.15865121821423198,0.43810292336773715,0.6596542386665709,0.9948930055809575,0.9981925319489128,0.9803838101333419,0.9943285782786598,1.0,1.0,1.0
43,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.16118784403964778,0.4674610166271804,0.6479696152255101,1.0,1.0,1.0,1.0,1.0,1.0,1.0
44,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.1611732683615681,0.5024202331593544,0.6411558568988095,1.0,1.0,1.0,1.0,1.0,1.0,1.0
45,1.0,1.0,1.0,1.0,0.9922323874089871,1.0,0.9970234902843697,0.16895756775155624,0.562550087145188,0.7189756125444149,1.0,1.0,1.0,1.0,1.0,1.0,1.0
46,1.0,1.0,1.0,1.0,0.9951896303457717,0.992869434819883,0.9967442371488432,0.1694480806061012,0.6776618772190273,0.9811923020258811,1.0,1.0,1.0,1.0,1.0,1.0,1.0
47,1.0,1.0,1.0,1.0,0.9908274442279297,0.9779533682150133,0.9836175626074543,0.1827398307525999,0.7891490398913175,0.9819389448507113,1.0,1.0,1.0,1.0,1.0,1.0,1.0
48,1.0,1.0,1.0,1.0,0.9887433357015439,0.9616314574543201,0.976417877020053,0.18923097784291198,0.8838101506548257,0.9625564023377338,1.0,1.0,1.0,1.0,1.0,1.0,1.0
49,1.0,1.0,1.0,1.0,0.9720574795303594,0.9554879261815019,0.9723722529272102,0.20704418101396665,0.9686959927728659,0.951238137511462,1.0,1.0,1.0,1.0,1.0,1.0,1.0
50,1.0,1.0,1.0,1.0,0.9730072924207508,0.9782084878036221,0.9822279754474346,0.29991006609536447,0.9915688684740497,0.9267395080434048,1.0,1.0,1.0,1.0,1.0,1.0,1.0
51,1.0,1.0,1.0,1.0,0.9896097458707813,1.0,0.9949650478104562,0.3796460544562323,0.9952742817151706,0.9211838498320559,1.0,1.0,1.0,1.0,1.0,1.0,1.0
52,1.0,1.0,1.0,1.0,1.0,1.0,0.9974436069923301,0.3764944256094504,0.9951893384236438,0.8907777227406427,1.0,1.0,1.0,1.0,1.0,1.0,1.0
53,1.0,1.0,1.0,1.0,1.0,1.0,0.994172186255136,0.3267414548560529,0.9985600894608203,0.8545288179395383,1.0,1.0,1.0,1.0,1.0,1.0,1.0
54,1.0,1.0,1.0,1.0,1.0,1.0,0.9914877822242053,0.33832121821814787,1.0,0.83926000469909,1.0,1.0,1.0,1.0,1.0,1.0,1.0
55,1.0,1.0,1.0,1.0,1.0,1.0,0.9937068490375777,0.3388425361115274,1.0,0.7824190572210965,1.0,1.0,1.0,1.0,1.0,1.0,1.0
56,1.0,0.9991124967002717,1.0,1.0,1.0,1.0,1.0,0.3264537331495709,1.0,0.681778526033105,1.0,1.0,1.0,1.0,1.0,1.0,1.0
57,1.0,0.9977685543320279,1.0,1.0,1.0,1.0,1.0,0.3001281100642332,1.0,0.5388305981403211,1.0,1.0,1.0,1.0,1.0,1.0,1.0
58,1.0,1.0,1.0,1.0,1.0,1.0,0.9968359781617134,0.2967540799895449,1.0,0.7459131936620932,1.0,1.0,1.0,1.0,1.0,1.0,1.0
59,1.0,0.9935135646268557,1.0,1.0,1.0,1.0,0.9879933458156243,0.3005100318760686,1.0,0.585242173995068,1.0,1.0,1.0,1.0,1.0,1.0,1.0
60,1.0,0.975801791805871,1.0,1.0,1.0,1.0,0.9753636261726156,0.3508660832128464,1.0,0.5103659644121973,1.0,1.0,1.0,1.0,1.0,1.0,1.0
61,1.0,0.9828607117380115,1.0,1.0,1.0,1.0,0.9506706812803508,0.3801570769386466,1.0,0.48224905320677774,1.0,1.0,1.0,1.0,1.0,1.0,1.0
62,1.0,0.9966331425413941,1.0,1.0,1.0,1.0,0.8904055335178671,0.3590539495805354,1.0,0.43796300487781303,1.0,1.0,1.0,1.0,1.0,1.0,1.0
63,1.0,1.0,1.0,1.0,1.0,0.995216975551558,0.8747834087338086,0.37801626724153253,1.0,0.4800847945259934,1.0,1.0,1.0,1.0,1.0,1.0,1.0
64,1.0,1.0,1.0,1.0,1.0,0.9936351296734892,0.8723238780307633,0.3521178557364412,1.0,0.5789702765547239,1.0,1.0,1.0,1.0,1.0,1.0,1.0
65,1.0,1.0,1.0,1.0,1.0,0.985043710402797,0.8717798182875838,0.4234612817493894,1.0,0.6817643367441569,1.0,1.0,1.0,1.0,1.0,1.0,1.0
66,1.0,1.0,1.0,1.0,1.0,0.9783047136319215,0.9054526231278464,0.42887701703394965,1.0,0.7859655903139583,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,1.0,1.0,1.0,1.0,1.0,0.9783620285174385,0.8523986394190355,0.4414428758773113,1.0,0.9099647138474071,1.0,1.0,1.0,1.0,1.0,1.0,1.0
68,1.0,1.0,1.0,1.0,0.9976292304950731,0.9754765393545971,0.7391697507395687,0.4528544956170609,1.0,0.9574031301502377,1.0,1.0,1.0,1.0,1.0,1.0,1.0
69,1.0,1.0,1.0,1.0,0.9964144412272568,0.9490261856733919,0.6870228139589099,0.5149188684547764,1.0,0.9809777396095669,1.0,1.0,1.0,1.0,1.0,1.0,1.0
70,1.0,1.0,1.0,1.0,1.0,0.980773737972024,0.7451161773262273,0.5821107993252728,1.0,0.9636442228830117,1.0,1.0,1.0,1.0,1.0,1.0,1.0
71,1.0,1.0,1.0,1.0,0.9918131512899532,0.9133721139622536,0.5593886059323733,0.5756623205507263,1.0,0.9911878372012531,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,1.0,0.9795456556937909,1.0,1.0,0.9762363483552993,0.786431416258236,0.502211388423881,0.6331639748296451,1.0,1.0,1.0,1.0,0.9952462362700516,1.0,1.0,1.0,1.0
73,1.0,0.9652129298100339,1.0,1.0,0.9701718168264087,0.6936619454387485,0.570509604294045,0.6279740092908602,1.0,1.0,1.0,1.0,0.9893629538434263,1.0,1.0,1.0,1.0
74,1.0,0.976234838133421,1.0,1.0,0.9574656556018986,0.6933943876713242,0.5807423988216818,0.6256251355320129,0.9967123475781415,1.0,1.0,1.0,0.9867439989843352,1.0,1.0,1.0,1.0
75,1.0,0.985217266225959,1.0,1.0,0.9426727425281127,0.7197050269033882,0.5330721811142236,0.651522110716971,0.9861906196479998,1.0,1.0,1.0,0.9894502538855674,1.0,1.0,1.0,1.0
76,1.0,0.9927348191514688,1.0,1.0,0.965004949897251,0.8054012398954317,0.476382517644361,0.6827944832012547,0.9588788499109256,1.0,1.0,1.0,0.9943214794675215,1.0,1.0,1.0,1.0
77,1.0,1.0,1.0,1.0,0.9915771181028167,0.7881356340173381,0.5460548453354717,0.6708143668522328,0.9601820381699397,1.0,1.0,1.0,0.9967902479796302,1.0,1.0,1.0,1.0
78,1.0,1.0,1.0,1.0,0.9935828337034478,0.7581023440496762,0.5264137780175885,0.6604887437897674,0.9841619698159124,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
79,1.0,1.0,1.0,1.0,1.0,0.8775939482250144,0.3381633286334959,0.6648305949697493,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
80,1.0,1.0,1.0,1.0,1.0,0.9164543763842261,0.3994989027446571,0.6487220192568837,1.0,1.0,1.0,1.0,0.9853310825633763,1.0,1.0,1.0,1.0
81,1.0,1.0,1.0,1.0,1.0,0.9085635259733926,0.6605478938800616,0.6954471097087873,1.0,1.0,1.0,1.0,0.9908622536234146,1.0,1.0,1.0,1.0
82,1.0,1.0,1.0,1.0,1.0,0.8163935663351249,0.8239430134777348,0.7028811621729891,1.0,1.0,0.0,1.0,0.9818148121769353,1.0,1.0,1.0,1.0
83,0.0,1.0,1.0,1.0,0.9871851075700401,0.8033812177978689,0.89283471207838,0.7325848272039868,1.0,1.0,1.0,1.0,0.9481962186764672,1.0,1.0,1.0,1.0
84,0.0,1.0,1.0,1.0,0.9712823643893431,0.6756077737087097,0.9823313408424744,0.7244306311985105,1.0,1.0,1.0,1.0,0.9073761290143417,1.0,1.0,1.0,1.0
85,0.0,1.0,1.0,1.0,0.8790597281144634,0.5816797056749509,0.9757136624104711,0.7714533340862806,1.0,1.0,1.0,1.0,0.9396878621645297,1.0,1.0,1.0,1.0
86,0.0,0.9202662894342121,1.0,1.0,0.8689549187111641,0.7939290092926418,0.9244656512132782,0.8106903373106787,1.0,1.0,1.0,1.0,0.9737852009482659,1.0,1.0,1.0,1.0
87,0.0,0.8188728201851666,1.0,1.0,0.9692958396132371,0.9704975778672317,0.9863924799722312,0.834404878291928,1.0,0.0,1.0,1.0,0.9582048766635788,1.0,1.0,1.0,1.0
88,0.0,0.8475549705681152,1.0,1.0,1.0,1.0,1.0,0.8201672190152194,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
89,0.0,0.9130722436116006,1.0,1.0,1.0,1.0,1.0,0.840732693506138,1.0,0.29931749037123717,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.8771622051906187,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9052999762259891,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
92,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9032263371477108,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
93,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9075260860644879,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
94,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9163876137710731,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
95,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9041910507423052,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
96,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.9479528595058824,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97,0.0,0.9535634585012077,1.0,1.0,1.0,1.0,1.0,0.9483763161441202,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98,0.0,0.8163206100945294,1.0,1.0,1.0,1.0,1.0,0.9408456014841106,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
99,0.0,0.77674090164141,1.0,0.9134429126277355,1.0,1.0,1.0,0.9572885060817685,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
100,0.0,0.7208357714322673,1.0,0.6922249544804663,1.0,0.9922356616451559,1.0,0.9055893648338404,1.0,0.4942555641353152,1.0,1.0,1.0,1.0,1.0,1.0,1.0
101,0.0,0.7805120052490985,0.9788745521805124,0.597636432801096,1.0,0.9818737205692358,1.0,0.9110747365990941,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
102,0.0,0.9256352009589397,0.9109254829603862,0.7424980977279858,1.0,0.9616551153570823,0.9981980497010496,0.924473719397607,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
103,0.0,0.9862380179786213,0.8498863356008237,0.9326983169047465,0.9832828003025929,0.940947106924236,0.9889268580691297,0.9260393342834983,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
104,0.0,0.9969989150852036,0.8950437548227187,0.986262428252523,0.9912859128557013,0.9370567390084673,0.9757705345368127,0.9418203848924003,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
105,0.0,0.9941287734103282,0.9907440659615242,1.0,0.9983919572287256,0.964519257257103,0.9829732960974018,0.9471361658077472,1.0,0.7863589544435996,1.0,1.0,1.0,1.0,1.0,1.0,1.0
106,0.0,0.9839767686110876,1.0,1.0,1.0,1.0,0.976025187159673,0.8641973720850127,1.0,0.6708199926978295,1.0,1.0,0.9956555220616549,1.0,1.0,1.0,1.0
107,0.0,0.945775218997292,1.0,1.0,1.0,1.0,0.9870039909144562,0.8921377962679486,1.0,0.0,1.0,1.0,0.9876216787909583,1.0,1.0,1.0,1.0
108,0.0,0.949040215007503,1.0,1.0,1.0,1.0,0.9935857762008319,0.8728019303362738,1.0,0.0,1.0,0.9998980857974009,0.9920108256122051,1.0,1.0,1.0,1.0
109,0.14070408461827805,0.958562929097577,1.0,1.0,1.0,1.0,0.9949260373745334,0.8576598946248483,1.0,0.0,1.0,0.9856250732598449,0.962879577246578,1.0,0.9994421082936412,0.9794959326346112,0.9908456653648804
110,1.0,0.9707467137723989,1.0,1.0,1.0,1.0,0.9982050545142311,0.8501985985375067,1.0,0.982654703879973,1.0,0.9957260385698903,0.9563299929092263,0.9982522685300531,0.9940654496554163,0.894017794239294,0.9706216054131906
111,1.0,0.9915107721700591,1.0,1.0,1.0,0.9986014036550869,0.9587738577232885,0.8781842056007494,1.0,1.0,0.9768979922048546,0.9834029415701594,0.9322374201198754,0.9606155703553301,0.9881109120443881,0.7815532790805912,0.9647852444058157
112,1.0,1.0,1.0,1.0,0.9793566314157083,0.9931421989816872,0.8487615271295402,0.8588621941004644,1.0,1.0,0.9710085455371528,0.9762475991312912,0.8534388849159628,0.8853011153723808,0.9572282030347671,0.8294611262155074,0.9654349265903938
113,1.0,1.0,1.0,1.0,0.9900350593916102,0.991847348362049,0.8777900330297735,0.8653151953983906,1.0,1.0,0.9575282185926806,0.9777631649704538,0.8927307555106776,0.8248519874880424,0.8400468164075058,0.8822582582662933,0.9679843442287468
114,1.0,1.0,0.9971257889190797,1.0,0.995502989324738,0.9814731176433189,0.7845960692638791,0.909592627545093,1.0,1.0,0.9115678429895888,0.861421036362475,0.9403212425417171,0.7786263086992586,0.8616133972186086,0.7740869183753101,0.9075809298669282
115,1.0,1.0,0.9886631787830705,1.0,1.0,0.9637747039338164,0.6005600440947446,0.9247792289642145,1.0,1.0,0.8962700178380236,0.898233549032463,0.8638312907912163,0.764570134083204,0.8525617002366433,0.7245815041105795,0.6360473475391584
116,1.0,1.0,0.9709411041241703,1.0,1.0,0.9581081293441851,0.517770869487899,0.9126885524003145,1.0,1.0,0.8779392689958544,0.8173154281029921,0.8895268334557347,0.5772877205021127,0.7728829908901992,0.8439520542568851,0.6506288706165811
117,1.0,1.0,0.9807219022829315,1.0,1.0,0.9161560047959637,0.5590040000776803,0.9110858830272113,1.0,1.0,0.7556014947096272,0.52569257270802,0.9672825304044207,0.41211756087123363,0.8423339510510542,0.826030870129181,0.8166666957263782
118,1.0,1.0,0.9785713268973172,1.0,0.9871213197412211,0.8595921400675813,0.45879445941979446,0.8207780880221835,1.0,1.0,0.6348326073319169,0.543959813002577,0.630968237572974,0.4803022861218647,0.8176929639203144,0.7316816206602672,0.7731486542970049
119,0.9947512798887652,1.0,0.9406686361564984,1.0,0.973146786906413,0.8428425654252794,0.6207104531385003,0.8762145711270258,1.0,1.0,0.5211618845240699,0.4067474762978438,0.4450083082889702,0.31806484915342015,0.7124068556908629,0.6735613490010975,0.6787483949248923
120,0.9925179783400344,1.0,0.9352299903491192,1.0,0.9776824213065621,0.8736294345006427,0.6899977438515954,0.8665570333351451,1.0,1.0,0.4425392515558976,0.41920776343568156,0.3296662498764272,0.18800098987176556,0.6941383282690189,0.7065682177368208,0.5749743053293067
121,0.9921521757410539,1.0,0.9599664757118245,1.0,0.9945094591529845,0.9554398380598716,0.7618680078378267,0.7941384513386301,1.0,1.0,0.3505975746006234,0.5774807964395468,0.4460316199201365,0.21210919122344257,0.6469014316034061,0.6767021204855893,0.5116065314405607
122,0.9986342853425633,0.9960451090407746,0.963568698421275,1.0,0.9974006715013553,0.9739254354609487,0.7799965107526314,0.7314076972385812,1.0,1.0,0.31289022651530274,0.627178988435443,0.41183364208258566,0.2968477389814043,0.6553620656940519,0.5206190150737541,0.5073557061603845
123,1.0,1.0,0.9759581110896535,1.0,0.9973860431789977,0.9930323340304328,0.8680934800023189,0.7228502057413749,1.0,1.0,0.34173378723700604,0.6067421399845078,0.5459165014942973,0.3706935825604278,0.6471741499367384,0.4708699767249691,0.4779771832255941
